x	low	mean	high	median
0.05	0.2274501637392226	0.5573706053527306	0.8785342437020252	0.5329847050154113
0.15000000000000002	0.39572318002223833	0.5851822367083276	0.761349649804463	0.594306713151527
0.25	0.47369730927088194	0.6518975293586973	0.8280616333668185	0.6255790951459937
0.35000000000000003	0.4293928176630167	0.6927105126075205	0.921445411961362	0.6754547594019497
0.45	0.38613770647320134	0.6832146561958278	0.9650707207653837	0.6562303319003395
0.55	0.3561684386384423	0.6709335180995295	1.0248550580246583	0.6505423697715391
0.6500000000000001	0.3773490099197122	0.7286303410158363	1.1010306840846678	0.7206377124757763
0.75	0.5276700781758278	0.9090873995582786	1.2318103985389075	0.9705187825741396
0.8500000000000001	0.8507176443891795	1.174420624312459	1.5175895640105375	1.1537275347296372
0.95	0.8960300639597367	1.289012444019768	1.6878352376087755	1.2389078034730556
1.05	0.7128006406333802	1.0373171974706343	1.3625721127450177	1.0025256998595145
1.1500000000000001	0.41823616827493193	0.5923828565191749	0.7927620905997094	0.5518279614495853
1.25	0.12506502147787985	0.2584550994106355	0.36509862561619555	0.26007587065242477
1.35	0.023865805675714093	0.09985460224207676	0.17677832022266782	0.08927340135345146
1.4500000000000002	0.0034368048751482172	0.03911325432689867	0.08098685090601285	0.025629420283050198
1.55	0.00039592972661123775	0.01633976368649114	0.03537223015363745	0.007861505705012237
1.6500000000000001	3.481833271792548e-05	0.007235485182091675	0.01572076756308903	0.0024716787856366136
1.75	2.4918272418225237e-06	0.0033534900685545563	0.00733615906743463	0.0007644220214207332
1.85	1.294965110927439e-07	0.0016247033263960223	0.0034899213344818927	0.00022746878018204268
1.9500000000000002	5.528005991987626e-09	0.0008285755739852071	0.0016682535541798149	6.101321891764835e-05
2.05	2.0745562843027326e-10	0.0004482652090658025	0.0007841303362916918	1.633393186293066e-05
2.1500000000000004	6.663686299991237e-12	0.0002583764227089542	0.00036065804898948	4.049886212447703e-06
2.25	1.6906617909513306e-13	0.00015824275288145014	0.00016492323844261855	9.814814086369063e-07
2.3500000000000005	2.863068531798415e-15	0.00010195601511587197	7.503312710458334e-05	2.2882464144101753e-07
2.45	4.371295614423812e-17	6.826456436803826e-05	3.350918472605816e-05	4.796875380060677e-08
