xy	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375
6.250000000000000000e-02	2.713487435460595343e-01	3.171600609379192637e-01	3.512075790042885615e-01	3.676467812305603267e-01	3.631970114932439597e-01	3.382189129815109108e-01	2.967198979618117516e-01	2.452406879489121561e-01	1.910696178014671398e-01	1.404889619857321026e-01	9.764892650469998714e-02	6.429738225379887095e-02	4.020886580916360059e-02	2.394986474394637105e-02	1.363031108185146743e-02	7.436850629576875066e-03	3.903693053177505114e-03	1.978458880488274951e-03	9.716729466050419949e-04	4.641143694230008792e-04
1.875000000000000000e-01	3.701560095504257686e-01	4.383037603560602236e-01	4.917415150982121230e-01	5.215152813336115800e-01	5.218891288055557132e-01	4.921758346264858419e-01	4.371143124090549059e-01	3.655640701018669225e-01	2.880346537839308940e-01	2.140457388482170931e-01	1.502620444734406036e-01	9.985804846640887467e-02	6.297978504854796766e-02	3.780508449857172826e-02	2.166703762206371314e-02	1.189627876315357997e-02	6.279300594758477523e-03	3.197897516649999151e-03	1.577067177934377224e-03	7.558581277087266089e-04
3.125000000000000000e-01	4.632793828409838555e-01	5.558392103513098981e-01	6.319803687404300652e-01	6.792891526556389392e-01	6.889129788650227848e-01	6.583115960567461622e-01	5.922547175785234375e-01	5.015453596731627162e-01	3.999577324782806476e-01	3.006440110129117160e-01	2.133522697507886368e-01	1.432310111199155966e-01	9.119073737894249632e-02	5.521747914849492456e-02	3.189925212069191079e-02	1.764104968205184795e-02	9.372090223331731168e-03	4.800470160278559779e-03	2.379295125301442420e-03	1.145262537171972241e-03
4.375000000000000000e-01	5.292859327796970437e-01	6.434600731930154582e-01	7.415159087130727134e-01	8.079574769664801259e-01	8.306876530750153531e-01	8.046663303044917503e-01	7.337095565561370103e-01	6.295475933953157410e-01	5.084651051036628289e-01	3.869136072587774366e-01	2.777951447037864119e-01	1.885621890619030849e-01	1.213004248995597084e-01	7.416043168178322598e-02	4.322570517652801064e-02	2.410071633774871214e-02	1.289921290191170349e-02	6.651354987909272563e-03	3.316307453516752907e-03	1.604630684283416290e-03
5.625000000000000000e-01	5.498126332469804867e-01	6.771876857301012409e-01	7.909220453457160849e-01	8.736670096674360453e-01	9.107723073333964248e-01	8.945865024578845137e-01	8.270530815047996143e-01	7.193790964799142706e-01	5.888154791148536571e-01	4.538841589862038783e-01	3.299539827109646550e-01	2.266379358560327573e-01	1.474397904550991123e-01	9.109706885080157135e-02	5.362235366185735125e-02	3.017095110331793548e-02	1.628384897368504586e-02	8.460912218280823224e-03	4.247704573921661647e-03	2.067990736031098068e-03
6.875000000000000000e-01	5.179602102283101805e-01	6.461302376963319327e-01	7.646789222197647451e-01	8.562296891047072034e-01	9.050493781595478904e-01	9.015156081089242823e-01	8.452632532719810410e-01	7.455754233684416254e-01	6.187352009432625088e-01	4.834270705368255983e-01	3.560607531894970368e-01	2.476702943038488203e-01	1.630722159332322341e-01	1.019110386218396169e-01	6.063489897913942883e-02	3.446045254082934911e-02	1.877290140645964528e-02	9.838230953187161038e-03	4.978077804164129407e-03	2.440881273900850565e-03
8.125000000000000000e-01	4.420487914211473357e-01	5.582406096577346988e-01	6.691956347159623286e-01	7.593563488904080394e-01	8.137220711319688160e-01	8.219520828914996802e-01	7.816387337635863908e-01	6.993045676618818707e-01	5.885836849430827744e-01	4.663158742199218221e-01	3.481677916053935729e-01	2.454028526904693530e-01	1.636495693206189428e-01	1.035241618016724263e-01	6.231035189274492653e-02	3.580045966246284822e-02	1.970287737846423623e-02	1.042410978639651646e-02	5.321044652673486038e-03	2.630171665038049961e-03
9.375000000000000000e-01	3.419374025551620289e-01	4.368814989251839087e-01	5.302031630992359856e-01	6.094406591366327008e-01	6.618669917233535038e-01	6.778281088610986771e-01	6.537025327352077309e-01	5.932172975476994736e-01	5.064648920948684463e-01	4.069895457509262737e-01	3.081564723835205633e-01	2.201974780627055650e-01	1.488076678697644595e-01	9.534998090713470154e-02	5.809888946413632738e-02	3.377237473031468457e-02	1.879262835006348734e-02	1.004592568999611475e-02	5.177771026875630477e-03	2.582403878209596233e-03
1.062500000000000000e+00	2.402089102021158773e-01	3.102857074654282177e-01	3.809853791848191173e-01	4.433543522496112832e-01	4.877495410087517858e-01	5.062521090371454591e-01	4.950160884002785533e-01	4.555830188875217845e-01	3.945384494055940161e-01	3.216094356929721787e-01	2.469957636003154711e-01	1.789864838936155444e-01	1.226290522302538738e-01	7.963020252186203685e-02	4.914821911969389362e-02	2.892339486038143434e-02	1.628418919749556257e-02	8.802125105838403199e-03	4.584350819735015167e-03	2.308926248332802446e-03
