name	low	median	high
mu0	0.977390914260953	1.0135751963755	1.0481113774261368
scale0	0.10578208790645142	0.12159829610339258	0.15151805874235613
amp1	0.023393368160733626	0.09780821743499543	0.21397957182570407
mu1	-0.9883577545549566	0.1736690715667628	0.6951042676100033
scale1	0.1353657958921305	0.28322107531407714	0.6715681520510143
amp2	0.3250691770115421	0.42939773773432327	0.5162725935877069
mu2	0.3080641273398778	0.36776868533211715	0.4583777729498891
scale2	0.11396359892785048	0.16274549460244114	0.27792061438611926
