x	low	mean	high	median
0.05	3.064784370656021e-17	1.6859392069345265e-08	1.6739824721993852e-10	6.990540774223269e-14
0.15000000000000002	8.02496867864782e-14	2.978429477752461e-07	1.860211289543549e-08	3.747872532617403e-11
0.25	8.669396031427981e-11	4.636746724130396e-06	1.1962309208314412e-06	9.79607749936428e-09
0.35000000000000003	3.83886991586873e-08	6.364406901035685e-05	4.625047561616578e-05	1.282494018848709e-06
0.45	6.990310449671693e-06	0.0007624193355683236	0.0010515834097408773	8.424368795039152e-05
0.55	0.0005243015003777574	0.007782693781335523	0.014447120900857487	0.002690107433345684
0.6500000000000001	0.016555768744251544	0.06417133855776883	0.11576332278854648	0.04374195760187562
0.75	0.218626912641468	0.38292565223400576	0.5567605504800686	0.35413313637400506
0.8500000000000001	1.2174876531191487	1.423423665111738	1.6214893519850022	1.4368977610707625
0.95	2.6167790927421146	2.904405945987124	3.1987567775233314	2.9125345249727816
1.05	2.6925383744095663	3.0412526629614174	3.3873361062779552	3.061854347654044
1.1500000000000001	1.443877484481099	1.6217204648415433	1.7991724009717758	1.623951640171746
1.25	0.2990654495557951	0.4634922988788342	0.6322212438294493	0.44547775032867865
1.35	0.02594656847415049	0.07949861900361348	0.13755374990015612	0.06050084074196521
1.4500000000000002	0.0009423446002396975	0.009516536214841371	0.017938798323160213	0.004126442996278163
1.55	1.421689455220731e-05	0.0009014655568327684	0.0013975844211838308	0.0001400031824957308
1.6500000000000001	8.962249890396183e-08	7.225745111592792e-05	6.459783739401091e-05	2.3822810248873727e-06
1.75	2.3488366227320543e-10	5.053929330626869e-06	1.7697405211856208e-06	1.997252878123111e-08
1.85	2.508907256856124e-13	3.127030409861521e-07	2.950550692408717e-08	8.34619083090471e-11
1.9500000000000002	1.1133385663350948e-16	1.7087991810551094e-08	2.8216822964818183e-10	1.6587096564867613e-13
2.05	2.0636695578784868e-20	8.119478368568756e-10	1.5636549326846322e-12	1.6358959476690616e-16
2.1500000000000004	1.5268419774467298e-24	3.2805278719513054e-11	5.26628208330335e-15	8.25938689706619e-20
2.25	4.4918630864898526e-29	1.103700755804294e-12	1.0254672380809176e-17	2.0494102809236928e-23
2.3500000000000005	5.605650497712479e-34	3.044985153324482e-14	1.1768335742837001e-20	2.3887211519656258e-27
2.45	2.818587381955166e-39	6.824636300088227e-16	7.905587623190128e-24	1.3610097405347772e-31
