xy	0.025	0.07500000000000001	0.125	0.17500000000000002	0.225	0.275	0.32500000000000007	0.375	0.42500000000000004	0.475	0.525	0.5750000000000001	0.625	0.675	0.7250000000000001	0.775	0.8250000000000001	0.875	0.925	0.9750000000000001	1.025	1.0750000000000002	1.125	1.1750000000000003	1.225	1.275	1.3250000000000002	1.375	1.4250000000000003	1.475	1.525	1.5750000000000002	1.625	1.6750000000000003	1.725	1.775	1.8250000000000002	1.875	1.9250000000000003	1.975	2.0250000000000004	2.075	2.125	2.175	2.225	2.2750000000000004	2.325	2.375	2.4250000000000003	2.475
2.500000000000000139e-02	2.594379748283219267e-01	3.048041682840021971e-01	3.613719786988907612e-01	4.225843894900803699e-01	4.739656809482496458e-01	4.975253146092772361e-01	4.814895555051074139e-01	4.277061243782688815e-01	3.506574408180415103e-01	2.688510366738867119e-01	1.962495152274283672e-01	1.391154925412388665e-01	9.753189218313877695e-02	6.852775335717516125e-02	4.858048648696048494e-02	3.480793719554243354e-02	2.518954172728813182e-02	1.838863711811675877e-02	1.352643920426571840e-02	1.001674734231615578e-02	7.461678162563708389e-03	5.587313160212460487e-03	4.202967266622811664e-03	3.174369375904854355e-03	2.405413572780982275e-03	1.826342915752568507e-03	1.387221044072887814e-03	1.053427865675530184e-03	8.003832971349140015e-04	6.090886156395610655e-04	4.643720502578157637e-04	3.545545580346965027e-04	2.709671732571369319e-04	2.072196493297863873e-04	1.585496151768103063e-04	1.213621661209665864e-04	9.292648985887215919e-05	7.116716274283635608e-05	5.450713798662406488e-05	4.174624920591695284e-05	3.196921596834630683e-05	2.447693253844695588e-05	1.873489729598112928e-05	1.433417839429447110e-05	1.096172844423189461e-05	8.377766527026611959e-06	6.398530770015876193e-06	4.883119106250171551e-06	3.723443966530172568e-06	2.836559459428727083e-06
7.500000000000001110e-02	3.367382259995956861e-01	3.951099527375535048e-01	4.683420150491972578e-01	5.480493575844538334e-01	6.158291508367030875e-01	6.481434078227479301e-01	6.289695256448876171e-01	5.599983535567761850e-01	4.596500872525833281e-01	3.523172845238909390e-01	2.568414665671783226e-01	1.817823311394056451e-01	1.272784792445425806e-01	8.934072004431733993e-02	6.328513488315341828e-02	4.531334099018163863e-02	3.277422157828260851e-02	2.391571622462029464e-02	1.758622574307095593e-02	1.301838522673745557e-02	9.692466493268082905e-03	7.251768334969948930e-03	5.448743972456303666e-03	4.109082728434113388e-03	3.107267847506673276e-03	2.351912672253167469e-03	1.778630746016972818e-03	1.343744252105481037e-03	1.015787779901532444e-03	7.694476255629414344e-04	5.841736064880638773e-04	4.442760812144766719e-04	3.382734341697797098e-04	2.577854419964435814e-04	1.965942785231914846e-04	1.500221197512454404e-04	1.145361350586387273e-04	8.747041209250301273e-05	6.681149135580743568e-05	5.103427179415793969e-05	3.898038795234472448e-05	2.976847332549142501e-05	2.272716722728963072e-05	1.734461881092115020e-05	1.323026484619648279e-05	1.008585122480728292e-05	7.683443778265766942e-06	5.848730019923842059e-06	4.448327742385053010e-06	3.380128991112809402e-06
1.250000000000000000e-01	4.433765441469843527e-01	5.194751694290274946e-01	6.156894008403023255e-01	7.211393891685733415e-01	8.117271011707640760e-01	8.563078809926020218e-01	8.327424808620897956e-01	7.424417801882265966e-01	6.095349034301390523e-01	4.667012671879910424e-01	3.395919779981087516e-01	2.399002011825827896e-01	1.677398300367545780e-01	1.176432746080895708e-01	8.329830298238100061e-02	5.963941723209840312e-02	4.314855903827397032e-02	3.150478674294143050e-02	2.318457425048553802e-02	1.717512632472467660e-02	1.279306620939344753e-02	9.571576189071976867e-03	7.187891625942996292e-03	5.414283473114412867e-03	4.085315219813216193e-03	3.080610044475206189e-03	2.317363120353762348e-03	1.740286401532898037e-03	1.308020680337247275e-03	9.857051484778781274e-04	7.448274092446543213e-04	5.639414695558219457e-04	4.275908534691527088e-04	3.245810329984894133e-04	2.466343381251437936e-04	1.875576845163461732e-04	1.427140572792837223e-04	1.086329024643097025e-04	8.270860917364050821e-05	6.297645508542332638e-05	4.795027708478766368e-05	3.650377055704633105e-05	2.778224503469640364e-05	2.113640867949849542e-05	1.607250050262975648e-05	1.221467446009322722e-05	9.276593179576698330e-06	7.039951053778525498e-06	5.338214171244871968e-06	4.044291276183927787e-06
1.750000000000000167e-01	5.845703055291568973e-01	6.845589844902391086e-01	8.118989396720400764e-01	9.526129991857903434e-01	1.074572290701852673e+00	1.136067283360076230e+00	1.106604823378989133e+00	9.870300090449098951e-01	8.096513863717134107e-01	6.187488848410569453e-01	4.491697816419574218e-01	3.166508788054208101e-01	2.210924556447325662e-01	1.549487220179502078e-01	1.096978807013591350e-01	7.857503172538245206e-02	5.690463050556657243e-02	4.160873366217814756e-02	3.067147298888662013e-02	2.275790711823785784e-02	1.697222555141309278e-02	1.270620038485565685e-02	9.540791402239930455e-03	7.178923819434374770e-03	5.402685112048442526e-03	4.054884995819002698e-03	3.030754220853151826e-03	2.260390887820747183e-03	1.688085928433772330e-03	1.264801356718789783e-03	9.506256549866502845e-04	7.161393197345214878e-04	5.404329006778341594e-04	4.084392654729288746e-04	3.090661590607638939e-04	2.340893664536397730e-04	1.774155994237986778e-04	1.345200953212839128e-04	1.020233023840360731e-04	7.738771666530503183e-05	5.870196572033570953e-05	4.452361847355648081e-05	3.376266129691037207e-05	2.559441814453629200e-05	1.939427585637553422e-05	1.468867802105074603e-05	1.111828172501326158e-05	8.410216327540952512e-06	6.357161797000515952e-06	4.801544194165975802e-06
2.250000000000000056e-01	7.554439372318467738e-01	8.857350815319506854e-01	1.052937965879544135e+00	1.239395548695885640e+00	1.402571611332563917e+00	1.486609341835078535e+00	1.450234901988772807e+00	1.293471556641875297e+00	1.059418053931984627e+00	8.077405890887742190e-01	5.849324666402436756e-01	4.115404755703969131e-01	2.869819816858295014e-01	2.010154822551201703e-01	1.423309491688715678e-01	1.020370874162957187e-01	7.401350168451893696e-02	5.423817628813937253e-02	4.008318906115607150e-02	2.981617746841465008e-02	2.228250935467718241e-02	1.670421178123700223e-02	1.254736885898921628e-02	9.430978197187186302e-03	7.073753536175967672e-03	5.277038159089433855e-03	3.913232349963866041e-03	2.894883051299508916e-03	2.145875211655561780e-03	1.596987930323369572e-03	1.192800646548776260e-03	8.933603587638542891e-04	6.705787211761428000e-04	5.043044195566918127e-04	3.798281973957885944e-04	2.863868000535301178e-04	2.160972617963339616e-04	1.631486216837041675e-04	1.232227675666252567e-04	9.309316059175857128e-05	7.034167230140524391e-05	5.315278689472118553e-05	4.016151300159255121e-05	3.034027745995330883e-05	2.291460286198114204e-05	1.730013903059276730e-05	1.305556601698841075e-05	9.847314697714094504e-06	7.423099017630484162e-06	5.592023980556059501e-06
2.750000000000000222e-01	9.338128375652772206e-01	1.097635807184210943e+00	1.309759495804561524e+00	1.549142722180367970e+00	1.761445410448091664e+00	1.873720977078553229e+00	1.831691806460487015e+00	1.634332017288575578e+00	1.336988414839484385e+00	1.017374945998692715e+00	7.353629422560450379e-01	5.166856561571842033e-01	3.600604536139248024e-01	2.521966742640293080e-01	1.786880990457506424e-01	1.282928911281955853e-01	9.328807588812861040e-02	6.859584760364542677e-02	5.089952496616625965e-02	3.802097086722443231e-02	2.852063785744786417e-02	2.143974051329762542e-02	1.612477961848041152e-02	1.210682832118161432e-02	9.040310080349648128e-03	6.690345241323115456e-03	4.911713943067413067e-03	3.597069415561892670e-03	2.642060216202307254e-03	1.950080348514126065e-03	1.445667313505268926e-03	1.075554976334217733e-03	8.026192655768448793e-04	6.004458138162770782e-04	4.500545458974322091e-04	3.377975198861013235e-04	2.538029502550554362e-04	1.908503793467109216e-04	1.436080834167502982e-04	1.081173313605509045e-04	8.143013760170242344e-05	6.134684514262246234e-05	4.622341010847449782e-05	3.482913649211788221e-05	2.624136529989601986e-05	1.976737406855958405e-05	1.488638841594833502e-05	1.120647038446283015e-05	8.432391941591612099e-06	6.341622042302684365e-06
3.250000000000000666e-01	1.080422724720230931e+00	1.273740006480559739e+00	1.525951050449244395e+00	1.814783320178270820e+00	2.076205409412650749e+00	2.220101409174080054e+00	2.177899779222197019e+00	1.946781429610944913e+00	1.593100226950584508e+00	1.211614221012419890e+00	8.753488636797830402e-01	6.150642800294364720e-01	4.288662562202772977e-01	3.007251103679902671e-01	2.134610672729297109e-01	1.537108809319377989e-01	1.122739547190008819e-01	8.306775411200884029e-02	6.210178884992723775e-02	4.676078457955010897e-02	3.533775628631478927e-02	2.671981943990178049e-02	2.016081800872396301e-02	1.512596502800096603e-02	1.122817660971564026e-02	8.221199445756652291e-03	5.957035155998106207e-03	4.306168323886027348e-03	3.125600789509758431e-03	2.282704759058364757e-03	1.676741480463889633e-03	1.237839975957402694e-03	9.177795206418734413e-04	6.828308841237862737e-04	5.093436528423438700e-04	3.806733723947722378e-04	2.849494762548423110e-04	2.135743712955318757e-04	1.602548760577494837e-04	1.203578124806067460e-04	9.046042655811886203e-05	6.802767254659414470e-05	5.117764471013950379e-05	3.851004559202600642e-05	2.898042872636067064e-05	2.180801392124870436e-05	1.640803295145057500e-05	1.234184426280623559e-05	9.279957767523997335e-06	6.974563974981469009e-06
3.750000000000000000e-01	1.152175610212224477e+00	1.361978000073925443e+00	1.636893417569325937e+00	1.955848653196381459e+00	2.251971387475227182e+00	2.424463204189093002e+00	2.391733093518275677e+00	2.146610764318085174e+00	1.761527031674826826e+00	1.342205976486584129e+00	9.713440265095620862e-01	6.839365963075286770e-01	4.781093017598146422e-01	3.363182044257664316e-01	2.397575181234437303e-01	1.737487439795984967e-01	1.280948331324412715e-01	9.596641174862977075e-02	7.283087890247340324e-02	5.571783613745203562e-02	4.273094041579946628e-02	3.268800920339467314e-02	2.483076989084566019e-02	1.862888510851502116e-02	1.371994742052351154e-02	9.902458455925997743e-03	7.051137792223536628e-03	5.008288586831843164e-03	3.576267379814109144e-03	2.574047095488775621e-03	1.867532281190694299e-03	1.364928912022097662e-03	1.003867219360517682e-03	7.419549868370249298e-04	5.504235012587290485e-04	4.095344162864366093e-04	3.054553964859047584e-04	2.283076480293322298e-04	1.709527951338193409e-04	1.281984551119725983e-04	9.625135513244598997e-05	7.233042427991139564e-05	5.438885376075940428e-05	4.091389011085019286e-05	3.078321068816588135e-05	2.316146248777375618e-05	1.742494165429112388e-05	1.310653182850754770e-05	9.855521044737947404e-06	7.408179478207868615e-06
4.250000000000000444e-01	1.123849735604923517e+00	1.331011612673763000e+00	1.603104919140942553e+00	1.921430531584747081e+00	2.223812064490645835e+00	2.411542188197218106e+00	2.397558999936460378e+00	2.166731860773161156e+00	1.788343105147595313e+00	1.369204735970104725e+00	9.951640646378737687e-01	7.039216844794827788e-01	4.947037256953302209e-01	3.503261026975906245e-01	2.520810780931844741e-01	1.851959491342092534e-01	1.392172520130258995e-01	1.069719068931924977e-01	8.359256564250759636e-02	6.588087695164286661e-02	5.187968498569951736e-02	4.049050296850113806e-02	3.110237066058505265e-02	2.334063944943286228e-02	1.700635461837340934e-02	1.204273681392682704e-02	8.378321273140264952e-03	5.808142606181228122e-03	4.050690521335229347e-03	2.853460042025601252e-03	2.032464051561697072e-03	1.463129688835567224e-03	1.062861440506261039e-03	7.776435401445163081e-04	5.721895251862178311e-04	4.229938748309540236e-04	3.139663513857691101e-04	2.338587612898183042e-04	1.747060418246917718e-04	1.308263719774005799e-04	9.814567752085291404e-05	7.372423603340945257e-05	5.542594972133613922e-05	4.168885504325895195e-05	3.136333972825894323e-05	2.359707362345649095e-05	1.775394551459435127e-05	1.335702496283935449e-05	1.004784877096312416e-05	7.556848248008953891e-06
