x	low	mean	high	median
0.05	0.09695677309264662	0.26080150061502694	0.42929793433034263	0.21742476922015425
0.15000000000000002	0.700498171508437	0.952672699824796	1.2032181261982	0.9466319401671932
0.25	2.0897487309503084	2.2812000010882763	2.48201394868511	2.2734307886605394
0.35000000000000003	2.642276479196636	3.0851676283610465	3.5411376271981787	3.0937596216574343
0.45	2.017762970994328	2.244571828208023	2.4730655820381435	2.23615140007406
0.55	0.702060658779968	0.9046288866090404	1.0970620741825192	0.9172163140869852
0.6500000000000001	0.09847211041834428	0.22379888648411364	0.35562745451850913	0.20195701230527213
0.75	0.006080990355691273	0.039717051782528566	0.0764600240111894	0.024419848140331487
0.8500000000000001	0.0001657247076637299	0.00599229038382956	0.011473447618023507	0.0016744286386495915
0.95	2.011295156177923e-06	0.0009617135942704257	0.0011758764151843586	6.213894426282217e-05
1.05	1.0588893251347632e-08	0.00023599097627459233	7.977550390557276e-05	1.2617095849607539e-06
1.1500000000000001	2.4375848569239808e-11	9.979081878629582e-05	3.4997845890868004e-06	1.3801967267289943e-08
1.25	2.4285465572510027e-14	5.543055519026078e-05	1.0068870327203554e-07	8.188050102404978e-11
1.35	1.066505762840054e-17	3.356853442791288e-05	1.9615127210908034e-09	2.6127285165502e-13
1.4500000000000002	2.0106482731603477e-21	2.1010684267433453e-05	2.50501063159663e-11	4.527472857219533e-16
1.55	1.6454069943235856e-25	1.3595449455821712e-05	2.0899268569552951e-13	4.179738179919798e-19
1.6500000000000001	5.9480939236830536e-30	9.048373224378671e-06	1.161261462277092e-15	2.1346815838306455e-22
1.75	9.109395976979645e-35	6.13277235785896e-06	4.2324307867141835e-18	5.738615780033796e-26
1.85	5.856564494189115e-40	4.210653126017988e-06	1.0078787755737983e-20	8.49277523634563e-30
1.9500000000000002	1.6820426340314526e-45	2.9211802450321033e-06	1.5829481859978822e-23	6.857951009372302e-34
2.05	2.1050896968515568e-51	2.045678512685302e-06	1.6309484138015927e-26	2.9811635024417915e-38
2.1500000000000004	1.1263466776934075e-57	1.446110445740117e-06	1.0968253280315754e-29	6.5564326546716275e-43
2.25	2.500003420995154e-64	1.0325937111202965e-06	4.7805847071386815e-33	8.030052350356489e-48
2.3500000000000005	2.338015652567061e-71	7.451947522243187e-07	1.3595354937597317e-36	5.406651464587417e-53
2.45	9.987735427877032e-79	5.4347427613298e-07	2.6027929387408038e-40	1.9287905002322804e-58
