xy	0.04	0.12	0.2	0.28	0.36	0.44	0.52	0.6000000000000001	0.6799999999999999	0.76	0.8400000000000001	0.9199999999999999	1.0	1.08	1.1600000000000001	1.24	1.32	1.4	1.48	1.56	1.6400000000000001	1.72	1.8	1.88	1.96	2.04	2.12	2.2	2.2800000000000002	2.36	2.44	2.52	2.6	2.68	2.7600000000000002	2.84	2.92	3.0	3.08	3.16	3.24	3.3200000000000003	3.4	3.48	3.56	3.64	3.72	3.8	3.88	3.96
4.000000000000000083e-02	2.387556974367932017e-01	2.357571230501849247e-01	2.319723967836934131e-01	2.273542652423008181e-01	2.218733797629049709e-01	2.155211984536460901e-01	2.083121355272769815e-01	2.002847211450564657e-01	1.915015891723949037e-01	1.820481923163851101e-01	1.720302470151685303e-01	1.615700225819137192e-01	1.508016960983505073e-01	1.398660818192471456e-01	1.289050993593305328e-01	1.180563614631408853e-01	1.074482385081187846e-01	9.719569783339448987e-02	8.739713106112334540e-02	7.813228409120481777e-02	6.946130523080389085e-02	6.142483827051676420e-02	5.404501755961616666e-02	4.732717588169328693e-02	4.126205411162512521e-02	3.582830205466304430e-02	3.099507815628805771e-02	2.672458642444792976e-02	2.297442625655322229e-02	1.969966983888413181e-02	1.685461838309210147e-02	1.439421995845909137e-02	1.227515659750829519e-02	1.045662629475038394e-02	8.900856886464645137e-03	7.573394512346171351e-03	6.443210594147560574e-03	5.482669248803829012e-03	4.667392918004971761e-03	3.976058700203495208e-03	3.390152160708294338e-03	2.893699806382020196e-03	2.472996291418632590e-03	2.116337963874548138e-03	1.813770646730688023e-03	1.556856567918763357e-03	1.338463054473927778e-03	1.152573901401671239e-03	9.941231189872687911e-04	8.588499562872101882e-04
1.199999999999999956e-01	2.782563486511696049e-01	2.753908385830670102e-01	2.715842961673940459e-01	2.667713616851470904e-01	2.609076271387950063e-01	2.539735388345165656e-01	2.459774295918061016e-01	2.369573650767537731e-01	2.269815505263932387e-01	2.161471424669074159e-01	2.045774372752743320e-01	1.924175509379033033e-01	1.798288442998526582e-01	1.669824665384939122e-01	1.540524700335061392e-01	1.412089813425737028e-01	1.286118923314931162e-01	1.164054673122323774e-01	1.047141576951950287e-01	9.363979080277802514e-02	8.326017102498026179e-02	7.362901475667518736e-02	6.477704715853739581e-02	5.671402549362607876e-02	4.943142238791790183e-02	4.290550034607941432e-02	3.710053066955376622e-02	3.197194838765940461e-02	2.746928243515073600e-02	2.353875034636370225e-02	2.012545385145881119e-02	1.717515232084236565e-02	1.463562305057859898e-02	1.245764038458531398e-02	1.059562016757584213e-02	9.007983234732674926e-03	7.657293119730650653e-03	6.510220506891905776e-03	5.537381637580120718e-03	4.713091136693104734e-03	4.015062501579609242e-03	3.424082465596829921e-03	2.923679041488393658e-03	2.499797499232943396e-03	2.140493925849799861e-03	1.835652336396897434e-03	1.576728478520527353e-03	1.356521385986366205e-03	1.168972265797596933e-03	1.008989326648112271e-03
2.000000000000000111e-01	3.209305220079973209e-01	3.183864090333418106e-01	3.147355255085542147e-01	3.098895199436436099e-01	3.037839420719756212e-01	2.963834026429361113e-01	2.876857653252615221e-01	2.777249548463986417e-01	2.665720329979412440e-01	2.543343091695239866e-01	2.411524065925219340e-01	2.271953837481687222e-01	2.126541907972303025e-01	1.977338993730905492e-01	1.826452585458823996e-01	1.675961843304200338e-01	1.527837781359387137e-01	1.383873947355798439e-01	1.245631555975122290e-01	1.114401480827871549e-01	9.911838693186555971e-02	8.766846216654149149e-02	7.713267314841115718e-02	6.752736196612216246e-02	5.884611384798534711e-02	5.106348534429105968e-02	4.413894574773585822e-02	3.802076439265627411e-02	3.264963630121159310e-02	2.796190221239394647e-02	2.389227924046136153e-02	2.037607040246129306e-02	1.735086238708535150e-02	1.475775046748642287e-02	1.254214806485503923e-02	1.065424772543470920e-02	9.049202192123391095e-03	7.687090912434767220e-03	6.532730625479586141e-03	5.555380190573020426e-03	4.728380766794775154e-03	4.028763673650434356e-03	3.436850291750456234e-03	2.935861482767381306e-03	2.511548318707971638e-03	2.151851385044460056e-03	1.846592456828722402e-03	1.587199798035192040e-03	1.366466545097855083e-03	1.178340452780926194e-03
2.800000000000000266e-01	3.653932965906782071e-01	3.633938407281321892e-01	3.601196943486770219e-01	3.554545385267376956e-01	3.493084737333780332e-01	3.416246886990306764e-01	3.323851095709907666e-01	3.216144905433794832e-01	3.093824760342817615e-01	2.958032946070772717e-01	2.810329280889005688e-01	2.652638179636043758e-01	2.487173994047993664e-01	2.316349614017831071e-01	2.142674905133434837e-01	1.968652435646601473e-01	1.796677996158664303e-01	1.628952652392026412e-01	1.467411633147774341e-01	1.313673471624394185e-01	1.169010763559304861e-01	1.034341949342664491e-01	9.102418895591787851e-02	7.969678278040788488e-02	6.944966784685305261e-02	6.025694191682576945e-02	5.207386267756197729e-02	4.484157569562815387e-02	3.849155036666680740e-02	3.294953706655753822e-02	2.813893478627700270e-02	2.398352462380685252e-02	2.040957701495711360e-02	1.734737841823313226e-02	1.473224711433265312e-02	1.250511982195538427e-02	1.061279353156938457e-02	9.007902975850618985e-03	7.648705915524625296e-03	6.498737933646484867e-03	5.526387231555902717e-03	4.704429073101802812e-03	4.009549696283700240e-03	3.421881051399140901e-03	2.924560747956446004e-03	2.503326058671094187e-03	2.146146603402100672e-03	1.842897236990733920e-03	1.585070496110296996e-03	1.365526531203986116e-03
3.599999999999999867e-01	4.096051525758370726e-01	4.083919077274232867e-01	4.057460110471321491e-01	4.015187920081252915e-01	3.955896768171678901e-01	3.878745672328658967e-01	3.783332253383304700e-01	3.669749832634562337e-01	3.538621589015188973e-01	3.391106986522582356e-01	3.228877787273565780e-01	3.054063580770980946e-01	2.869169585418180346e-01	2.676972150607145329e-01	2.480399540448424978e-01	2.282406911371125668e-01	2.085854725652829256e-01	1.893399148093141693e-01	1.707401388017555088e-01	1.529860735201383770e-01	1.362373530317705084e-01	1.206117851053202794e-01	1.061861577435258691e-01	9.299899270682877861e-02	8.105476176367415464e-02	7.032905117517394833e-02	6.077418382010660314e-02	5.232487238057853540e-02	4.490356529216502079e-02	3.842524473200369800e-02	3.280153049831840278e-02	2.794402657663752274e-02	2.376691357586710115e-02	2.018883839865667426e-02	1.713418330260397388e-02	1.453381231825439344e-02	1.232539700700875304e-02	1.045341910610828387e-02	8.868937777136005202e-03	7.529196485638594595e-03	6.397130921580109972e-03	5.440826163550797206e-03	4.632959326427790910e-03	3.950253644530428085e-03	3.372961471285572475e-03	2.884386969068958827e-03	2.470454150771802127e-03	2.119322192140222876e-03	1.821047318873573930e-03	1.567288851824089144e-03
4.400000000000000022e-01	4.509069143013207381e-01	4.507120490524157419e-01	4.489513195137025958e-01	4.454408360643989373e-01	4.400252203801539586e-01	4.325877813654764314e-01	4.230598314155568640e-01	4.114283114099341887e-01	3.977409349474682054e-01	3.821082013515899045e-01	3.647018578577778669e-01	3.457496939144020787e-01	3.255268906759525294e-01	3.043444832304159631e-01	2.825357762706156572e-01	2.604417460227231862e-01	2.383965358825250458e-01	2.167141023222464713e-01	1.956769027694668095e-01	1.755272666974207474e-01	1.564617942806370843e-01	1.386288259329906680e-01	1.221287587312521739e-01	1.070167798972190970e-01	9.330745788129198026e-02	8.098057977712211364e-02	6.998764062547500886e-02	6.025845937054243040e-02	5.170749850382459767e-02	4.423958097344907192e-02	3.775481300011467728e-02	3.215262367136077076e-02	2.733491490581290220e-02	2.320837607524868507e-02	1.968605693619612448e-02	1.668831334068258260e-02	1.414324631988702133e-02	1.198675066385328225e-02	1.016227783897250686e-02	8.620403145399706604e-03	7.318270821624331922e-03	6.218975024642309744e-03	5.290920290832232600e-03	4.507192755920783576e-03	3.844963261912737011e-03	3.284935444365285132e-03	2.810845772275730962e-03	2.409018032934143877e-03	2.067971623211895763e-03	1.778080946513293332e-03
5.200000000000000178e-01	4.861968150752251638e-01	4.872063021282584394e-01	4.865569783836507511e-01	4.840294143896435863e-01	4.794315162849602241e-01	4.726104074916475661e-01	4.634637114346270015e-01	4.519492645256915075e-01	4.380922941430570594e-01	4.219892172944460507e-01	4.038074522653354315e-01	3.837809693085371676e-01	3.622017008383617287e-01	3.394073367673227648e-01	3.157663912305960219e-01	2.916616919813611042e-01	2.674735760937421714e-01	2.435640590403946593e-01	2.202630861400261819e-01	1.978577047526595412e-01	1.765846565644513810e-01	1.566265322074031907e-01	1.381113025905026659e-01	1.211147793191363758e-01	1.056653819839069586e-01	9.175050842786053318e-02	7.932380704381200576e-02	6.831271976135523671e-02	5.862577799330311729e-02	5.015926856079202384e-02	4.280302281950407184e-02	3.644520528197856685e-02	3.097607904789151378e-02	2.629080056744308863e-02	2.229134598827606228e-02	1.888769861025533375e-02	1.599843627233161689e-02	1.355085370500100188e-02	1.148074256904920570e-02	9.731934906044530445e-03	8.255696993298299383e-03	7.010042186949641714e-03	5.959014542634481944e-03	5.071980505776746244e-03	4.322954001694130459e-03	3.689970773530233672e-03	3.154520582326699081e-03	2.701040580896043111e-03	2.316469458611131529e-03	1.989859497869670910e-03
6.000000000000000888e-01	5.122694920679904396e-01	5.145833967434166878e-01	5.151991516816071259e-01	5.138648747500398350e-01	5.103531432265033807e-01	5.044742714970368302e-01	4.960893665986412238e-01	4.851220883501264902e-01	4.715679941563348243e-01	4.555004309797314188e-01	4.370721572150342293e-01	4.165122223019808723e-01	3.941180663632955494e-01	3.702432718663903888e-01	3.452818400072376059e-01	3.196502131242239808e-01	2.937684709287471940e-01	2.680421652598317106e-01	2.428461255413257303e-01	2.185112919563323430e-01	1.953152627968940402e-01	1.734768341892330978e-01	1.531544214553584304e-01	1.344479283847572204e-01	1.174034035859616298e-01	1.020197029419472462e-01	8.825635797966377427e-02	7.604191305611765483e-02	6.528211416281926027e-02	5.586748202608907837e-02	4.767995819158388909e-02	4.059845671805897144e-02	3.450327434762655299e-02	2.927940316900069437e-02	2.481885145508120824e-02	2.102211359381922842e-02	1.779894380783425545e-02	1.506858628280114548e-02	1.275960174573011890e-02	1.080941200644188090e-02	9.163663030567214401e-03	7.775486248898038320e-03	6.604718613447478452e-03	5.617125244667544627e-03	4.783654703163986270e-03	4.079745931270146141e-03	3.484697498716674870e-03	2.981103597527682419e-03	2.554356874967423849e-03	2.192215292190063773e-03
6.799999999999999378e-01	5.262888508238953156e-01	5.298889030726350313e-01	5.318130223715018534e-01	5.317837178522717423e-01	5.295435739416861631e-01	5.248694068983749128e-01	5.175866488556166711e-01	5.075828420620056569e-01	4.948190192202327475e-01	4.793377723943916813e-01	4.612669923236455971e-01	4.408185885975588469e-01	4.182819493470582017e-01	3.940124133047766541e-01	3.684155375851534409e-01	3.419283776554680188e-01	3.149992880101756265e-01	2.880678617106202655e-01	2.615465431502285165e-01	2.358051917038183065e-01	2.111594911865899149e-01	1.878636540309981118e-01	1.661074256871524768e-01	1.460170110532336141e-01	1.276592604491303962e-01	1.110482862189438730e-01	9.615363057890605192e-02	8.290915303074292142e-02	7.122192424920242848e-02	6.098057256916395580e-02	5.206270117240695966e-02	4.434115679601086102e-02	3.768906959701959214e-02	3.198369125924873518e-02	2.710913303670823768e-02	2.295814994646622892e-02	1.943313696592326861e-02	1.644650402673667258e-02	1.392058486706226721e-02	1.178721563716635112e-02	9.987096669823709513e-03	8.469027986165920258e-03	7.189087828162597782e-03	6.109804865172270560e-03	5.199359161657961942e-03	4.430834537768299324e-03	3.781535364591108971e-03	3.232373735927419455e-03	2.767327923821174488e-03	2.372969638056183356e-03
