mu	sd
0.3338483132076639	0.23269200590432015
0.5288442616596007	0.2820274204417336
0.23924264589164862	0.16305681688303045
0.4219099480747195	0.28879036530629776
0.35120767423522525	0.24506421113947066
0.513368957089585	0.32839724918905944
0.4142813432841496	0.28462671629852704
0.37062795813067667	0.2581962905307162
0.6496225359901082	0.3111100198197631
0.9527418500079831	0.21249965201615836
0.6803796781034073	0.3136204670368567
0.6690460086844237	0.3129173692872667
0.2930017644700963	0.2019899355896371
1.040859219996556	0.144857711514095
0.38449492766717347	0.2670680658635451
0.8101720799066457	0.2779782002988958
0.4688459975587471	0.31144858219780897
1.074600977615832	0.14084053323657467
0.7958225793796411	0.28054323760863586
0.40839840979564573	0.2813228903356492
0.7610708438405711	0.28503793014179124
0.8110009481299091	0.27781748412746976
0.24448753889946753	0.1665274132482711
0.3557271931160899	0.24819088283615942
0.7383137426855528	0.3132389109267497
0.7489776346534326	0.28602680151191445
0.580493306183809	0.29833783900582755
0.7136993312275082	0.3142071007879449
0.30998087154059945	0.2149221281643858
0.9201204109570036	0.22582631700545075
0.7414382061469753	0.2864919381482341
0.7021716129183614	0.31425254250694085
0.8283141609179282	0.2741494459734456
0.822289141498704	0.27549306041031957
1.0938118254273441	0.13563048814457743
0.48827105535657495	0.31937247945000724
1.0447197338415395	0.15228362132790135
0.9075759006668642	0.2305936381437375
0.3768732786709733	0.26224560695776944
0.8148053982305843	0.2770622922528415
1.05817653606103	0.13581411422364698
0.9823333635085056	0.1724655417103692
0.6307225254238966	0.3086121494662675
1.0514530324377236	0.16160344620382586
0.2775707290072999	0.1902775702236427
0.3875731081223702	0.26897808231919723
0.42116217983005627	0.2883882482039883
0.37345848379477836	0.2600423305685387
0.6784076419209724	0.31351662609086006
0.3656650485988566	0.2549168791450826
0.7200062114763703	0.31407177222580807
0.9556252611979827	0.19580471640740166
0.6076599948955208	0.30455954228342935
0.5469797717329284	0.2884392505700585
0.6366205453120517	0.28067541124703294
0.36192563192255467	0.2524105946996824
0.3527709655131588	0.24615038544619872
0.39371635852663706	0.272724610036499
0.3876491429749069	0.2690249861364144
0.6020592670662641	0.30340626873612125
0.5932654623157022	0.30146048977500517
0.4426844033951853	0.29944230664077787
0.7457807883493023	0.28623825224026134
0.40161009206269577	0.2774099848554412
0.4250167332171963	0.29044708978913986
1.035617540359563	0.15443183862523202
0.9245135545043883	0.20835316518267671
1.0177709533929673	0.15060468673377192
1.0278971321546106	0.1565387922127457
0.9357521631074075	0.20392226873212663
1.018010702598943	0.1505355256847706
0.3863104547730604	0.26819723934718226
0.9626316227523521	0.20827927315303474
0.3698475825388913	0.2576842142292516
0.3734467857127044	0.26003473789511583
0.9266228036169103	0.22326731745746334
1.1045955022551286	0.12437909426437978
0.32469822862217174	0.22596590199197336
0.5508946945551817	0.2897250030933464
0.4110200076120812	0.2828051704547262
0.8186614377429464	0.27626756814863335
0.6768626090441698	0.2856553428061954
1.1086717587926085	0.13273897018111355
0.4122781328729084	0.222356273108563
0.5471872894870419	0.28850827480749425
0.30904977687105595	0.21421640031437247
0.6325237774685041	0.3088819458672835
0.991548137154106	0.18091864603623625
0.8043193478173173	0.2790740865054038
0.9475047129588503	0.21471031519345393
0.7252243800695056	0.31390095994889167
1.036601814963076	0.15418104013463615
0.8169330255584019	0.2766274325733002
1.0756472257408716	0.1408241030743712
0.3872945810590206	0.2688061528116198
0.6460045540592994	0.3106886239797048
1.008926781644964	0.1741244374436906
0.7093456952938305	0.31425499050637884
0.9397000352402755	0.21796214111653753
0.6204956038903522	0.3069525043977728
0.6198242487562606	0.3068359232254231
1.0668981545531107	0.14901547190467218
0.7835231193167621	0.28241310752196797
0.35972792309160145	0.25092368260734443
0.7552320532035539	0.2855526510159648
1.0380220544973646	0.16460461938946966
0.6504177520588756	0.3111990565791935
0.6364637328624199	0.30944868700963796
1.0030619811322998	0.17635668279328645
0.9267152009291447	0.223230552762862
0.42064020209459546	0.2881067777413277
0.5927851647399681	0.3013494404975899
0.8243237445830137	0.2552542781002304
0.8254782160533984	0.2747907682420057
0.3772077549799011	0.2624600063194344
0.9118862631290454	0.22898200473827926
0.8733358238781157	0.261895402099656
0.9765936883331907	0.20227725782822845
1.0195884257322114	0.170285706761107
0.39034300429645385	0.2706781447000665
0.9339636465582316	0.22031351006298588
0.8300372098163905	0.2737520921403551
0.35059908897381725	0.2446400488638834
0.5751850543969582	0.2969356705410192
1.0202725275095763	0.15883824684918893
1.1000265962487816	0.14305785388372266
0.564774987243326	0.29400603062404607
0.35602077004486476	0.2483925462415722
0.3687975962914486	0.25699310307752515
0.625026318738459	0.307714636618648
0.9621501043522928	0.19309034586248494
0.9288683427197724	0.22237075559124464
0.9466329661730712	0.21507622710175744
0.33884424778932165	0.2363083108302429
0.9101049798198622	0.22965147807148048
0.3643313423732815	0.2540264358403849
1.1220204935150684	0.13591451797242227
0.481991375111874	0.2619070928479296
0.9078792608234757	0.2304811506972399
0.7966445556978002	0.2804074312628033
1.0695092782552031	0.1410272713276273
0.41722517653880375	0.2862495612617825
0.5119658249995774	0.2753766981178975
0.41810719642358174	0.28673184651688344
0.30952178663705565	0.2145742432048152
0.37266485066143673	0.2595265285876887
0.30748525642846775	0.2130291731464653
0.46861324905478785	0.3113485740758578
0.9240959863696201	0.22426844126979387
0.4123472752147343	0.22240086198022851
0.7727213324660666	0.2838035094614477
0.5702614319552991	0.29557985035952794
0.7615835284799971	0.3112424967059334
0.5710583521267854	0.2958029183293447
0.5880071815279714	0.30021765734455075
1.034244642946496	0.1547886665931412
0.4129536214215231	0.2838881506928037
1.103303218487349	0.13698588458404032
0.6051073476737003	0.30404217867125805
0.6977968331396807	0.31420120940900426
