x	low	mean	high	median
0.0125	2.702122918257458e-41	3.3127171348277457e-09	5.892690300057234e-13	1.572537100009253e-20
0.037500000000000006	2.9805623964696036e-39	6.757438584244544e-09	2.5523783887241832e-12	1.6202442012640102e-19
0.0625	2.955337312806575e-37	1.374828504220915e-08	1.0405641297067215e-11	1.5694000062248364e-18
0.08750000000000001	2.560473124694245e-35	2.7885997285026333e-08	4.116703732728398e-11	1.4423621875085536e-17
0.1125	1.9743898058991053e-33	5.635762736564683e-08	1.5979234904473197e-10	1.2174433324647178e-16
0.1375	1.367737572254213e-31	1.1341769917275466e-07	5.918874683582355e-10	9.764729178467189e-16
0.16250000000000003	8.031348514060385e-30	2.271414279631581e-07	2.121911654685159e-09	7.45370283234494e-15
0.1875	4.45886759192951e-28	4.524099953256712e-07	7.274126323150435e-09	5.371363972302441e-14
0.21250000000000002	2.1144227099443554e-26	8.95649272939727e-07	2.4089515249640743e-08	3.660531666516068e-13
0.2375	9.695996120418373e-25	1.7615094043159647e-06	7.678218815947072e-08	2.351071428326388e-12
0.2625	3.6291393456418273e-23	3.4400673466566456e-06	2.380367925912326e-07	1.4262297222597657e-11
0.28750000000000003	1.204884726189692e-21	6.6680369420630175e-06	7.055066894991833e-07	8.0797169423758e-11
0.3125	3.48594151589584e-20	1.2823546516542681e-05	1.9997583514787203e-06	4.381762369421831e-10
0.3375	9.30676887329629e-19	2.445895660674316e-05	5.451658663321383e-06	2.213289974462197e-09
0.36250000000000004	2.1002037416707433e-17	4.625222782366788e-05	1.4568045365086006e-05	1.0402668725085952e-08
0.3875	4.408658158454444e-16	8.668366934182484e-05	3.703781339078859e-05	4.5563445116292577e-08
0.41250000000000003	8.279268089533169e-15	0.0001609504196347375	9.142569985494278e-05	1.9164901460973738e-07
0.4375	1.320321331769227e-13	0.00029595772188511057	0.00021655959259412943	7.674795084149557e-07
0.4625	1.881547748212538e-12	0.0005387320418468119	0.0004938626840802968	2.8619479444489405e-06
0.48750000000000004	2.514533888116298e-11	0.0009703616195219468	0.0010764767146494985	1.0168043932795934e-05
0.5125	2.8882445929817184e-10	0.0017286735744837076	0.0022973510574356014	3.395601062535942e-05
0.5375000000000001	2.935617709731922e-09	0.0030443897245135856	0.004675583700020294	0.00010591741220996086
0.5625	2.6585302005717787e-08	0.005297514857512823	0.009174363485670353	0.0003112538917607356
0.5875000000000001	2.0930433862444864e-07	0.009103142903451522	0.017342274194642977	0.0008730237597780686
0.6125	1.4909888071261382e-06	0.015438432630463466	0.03164979290389919	0.002286506942434297
0.6375	9.05596204345735e-06	0.02582451541192664	0.055566630713901756	0.005669737086949979
0.6625000000000001	5.107097929169995e-05	0.042577249368771164	0.09399134284656104	0.013253754116299837
0.6875	0.00025756924650653564	0.069136953462209	0.15372155781831104	0.02900814743250369
0.7125000000000001	0.0011564718514132655	0.110476776273298	0.24196433881422302	0.06038239372293872
0.7375	0.0044578045723254935	0.17356926124544092	0.3673090981822115	0.11856575629979824
0.7625	0.015224400076691447	0.26785892256067306	0.536610958781137	0.22003788508146616
0.7875000000000001	0.04667161573552352	0.40564394185297914	0.757588438668363	0.38009281025302566
0.8125	0.1263023414686904	0.6022011268135354	1.0309665142520186	0.6206158117455072
0.8375000000000001	0.307613759186581	0.8753227128903418	1.3503438280444375	0.9564363816769227
0.8625	0.6574230521529183	1.243426706813807	1.7073749322937104	1.382837948471818
0.8875	1.2361038020513813	1.7202012302845446	2.1168224216980347	1.8614282471029817
0.9125000000000001	2.0062930601898166	2.3024590456230474	2.6347708156598166	2.350452230391827
0.9375	2.553682469649582	2.9502332208888267	3.3525780513229604	2.9101891375888513
0.9625000000000001	2.8738650367556735	3.5692283298836656	4.294890415157983	3.448057910514261
0.9875	3.0238753741678077	4.019857609096419	5.131430532593421	3.768810616070573
1.0125000000000002	3.054135684239666	4.170012044331969	5.433119880859107	3.858317359766562
1.0375	2.9672771793112998	3.967637894638996	5.06718293010602	3.706286011550449
1.0625	2.7656206217753043	3.4744691660595777	4.2113928682917035	3.3442102392946085
1.0875	2.4157167187099087	2.828845313237752	3.2516319871630133	2.7781940586234635
1.1125	1.8846672077988493	2.171543480108534	2.5006903188526466	2.208342963941848
1.1375000000000002	1.1678281447859549	1.593863653029401	1.952978837659201	1.7132370092885245
1.1625	0.609772379977497	1.1308577703306388	1.5396234000001374	1.2533386958279
1.1875	0.28124565659229567	0.7809492596974874	1.1913908532450406	0.8530245641911265
1.2125000000000001	0.11459927651754656	0.5268695753537956	0.8949345492364763	0.5421437869836077
1.2375	0.04098717820969238	0.34795265565152117	0.6478826340465216	0.32611032528697026
1.2625000000000002	0.013197796870980544	0.225248321994918	0.4498005385930243	0.18444639431212306
1.2875	0.0038311264464765795	0.14309645143668961	0.30216117587861097	0.09848620477280437
1.3125	0.0009635791343085683	0.08930800257346931	0.1957020692095885	0.04928301051146476
1.3375000000000001	0.00021496763144939631	0.054813360101172236	0.12210642264139193	0.0233151751987517
1.3625	4.2933877282745374e-05	0.03311520434715349	0.07320443669704686	0.010457524752565691
1.3875000000000002	7.691130170050548e-06	0.01971034081923782	0.04236417790466604	0.004398603913011457
1.4125	1.1959127785121289e-06	0.011567506361696431	0.023547421505823566	0.0017417765536437227
1.4375	1.6147431402897587e-07	0.006698741154555339	0.012632794243868291	0.0006495917982530981
1.4625000000000001	1.9580563852249593e-08	0.0038305611142958216	0.006533758598326611	0.00022972202694823235
1.4875	2.2046190326322965e-09	0.002164398540557366	0.00326873104547642	7.674325878421774e-05
