x	y	low	mean	high	median
0.04	0.04	0.08563339048217969	0.2387556974367932	0.39689914006133503	0.20268979128369502
0.12	0.04	0.08718578216676579	0.23575712305018492	0.3872279109063771	0.2028289631257975
0.2	0.04	0.08833421152520966	0.2319723967836934	0.37910621101063285	0.20172286546663404
0.28	0.04	0.08745423192595904	0.22735426524230082	0.3698896961487528	0.19946235585556465
0.36	0.04	0.08560440653243973	0.22187337976290497	0.3597902363744887	0.19553727686316275
0.44	0.04	0.08409368565578301	0.2155211984536461	0.34757627797919993	0.19033921517705682
0.52	0.04	0.08137690782822947	0.20831213552727698	0.3369908028293168	0.18463522238604918
0.6000000000000001	0.04	0.07758363187267006	0.20028472114505647	0.3238286601911103	0.17720034655636324
0.6799999999999999	0.04	0.07365078350834522	0.1915015891723949	0.31057065197904454	0.17011986102835847
0.76	0.04	0.0691376371679849	0.1820481923163851	0.2962630423774736	0.16183090636305192
0.8400000000000001	0.04	0.06463378707262576	0.17203024701516853	0.27936941900940326	0.15150157731822894
0.9199999999999999	0.04	0.06017698500191054	0.16157002258191372	0.26259880972532457	0.14167899394600808
1.0	0.04	0.05520332986838527	0.1508016960983505	0.24633977162572357	0.13138801891100976
1.08	0.04	0.04982648993836375	0.13986608181924715	0.23039363947233044	0.12099424878741469
1.1600000000000001	0.04	0.044927099086694365	0.12890509935933053	0.21341263188329715	0.10998252243236549
1.24	0.04	0.0399582031539624	0.11805636146314089	0.19567167395071772	0.10003206637577886
1.32	0.04	0.03549307025848828	0.10744823850811878	0.17872900042227446	0.0907936076816967
1.4	0.04	0.03127121051116871	0.09719569783339449	0.1633160723278791	0.08136689606904425
1.48	0.04	0.027446494326030916	0.08739713106112335	0.1481095336207936	0.07249433908381397
1.56	0.04	0.0238151505522954	0.07813228409120482	0.13356459014992	0.06420573432616772
1.6400000000000001	0.04	0.020552789253000366	0.06946130523080389	0.11910241065182048	0.056586532919873575
1.72	0.04	0.017427389874485257	0.061424838270516764	0.10619673378743143	0.04934829497455837
1.8	0.04	0.014612869210290955	0.05404501755961617	0.09423382434541851	0.04284551898606356
1.88	0.04	0.011965853783560573	0.04732717588169329	0.08313061207582004	0.03697090403344943
1.96	0.04	0.0098964233636969	0.041262054111625125	0.07339343613987476	0.03185132272232866
2.04	0.04	0.007946214644414555	0.035828302054663044	0.06460067475084684	0.02698832586519178
2.12	0.04	0.006416208831931549	0.030995078156288058	0.056490384984782704	0.022942065394225906
2.2	0.04	0.00504460835239964	0.02672458642444793	0.04939650830421001	0.01927077592178246
2.2800000000000002	0.04	0.00397018474440838	0.022974426256553222	0.042870107128485845	0.01606173872540561
2.36	0.04	0.0030994976201137742	0.019699669838884132	0.03704406699106759	0.013441003412782378
2.44	0.04	0.0023852767023974314	0.0168546183830921	0.03205788791392608	0.011122184719770617
2.52	0.04	0.0018090409161949051	0.014394219958459091	0.02759015369748795	0.009211412760161507
2.6	0.04	0.0013500740672492094	0.012275156597508295	0.023690428612242673	0.007472151914852899
2.68	0.04	0.0009998847589511028	0.010456626294750384	0.020395606547416147	0.006018099358987134
2.7600000000000002	0.04	0.0007347740217203359	0.008900856886464645	0.017426643933043075	0.004836617897092419
2.84	0.04	0.0005345835465208708	0.007573394512346171	0.014871629834473387	0.0038877150735369534
2.92	0.04	0.0003821733410863388	0.006443210594147561	0.012607506514284127	0.003068407634537959
3.0	0.04	0.0002665756924380364	0.005482669248803829	0.010670019661035592	0.002430725366355216
3.08	0.04	0.00018504250658521262	0.004667392918004972	0.009021266196490465	0.0019168413972786632
3.16	0.04	0.0001270700654655398	0.003976058700203495	0.007628601234749474	0.0015027185401050155
3.24	0.04	8.749577372213815e-05	0.0033901521607082943	0.006474181810327911	0.0011490188430077356
3.3200000000000003	0.04	5.953729192958064e-05	0.00289369980638202	0.005500674487377661	0.0008851661463683766
3.4	0.04	3.976551404825777e-05	0.0024729962914186326	0.004603410481579256	0.0006784184939249743
3.48	0.04	2.6582936760664346e-05	0.002116337963874548	0.0038781744342793033	0.0005190296010870333
3.56	0.04	1.7253666008733863e-05	0.001813770646730688	0.0032120363341485453	0.00039415898634921403
3.64	0.04	1.1196027563205058e-05	0.0015568565679187634	0.002700791582547544	0.0002924778323224575
3.72	0.04	7.080293696403009e-06	0.0013384630544739278	0.0022690715705068042	0.00021794067427648248
3.8	0.04	4.430203594055444e-06	0.0011525739014016712	0.0018925568120032419	0.00016283228768959476
3.88	0.04	2.739295452495413e-06	0.0009941231189872688	0.0015742265865041367	0.00012093287433807782
3.96	0.04	1.7154011181799616e-06	0.0008588499562872102	0.0013109353676548198	8.81815024824389e-05
0.04	0.12	0.11868295103450524	0.2782563486511696	0.4407466256143891	0.24871994842197873
0.12	0.12	0.12324925886608275	0.275390838583067	0.431599840907405	0.2492833964570283
0.2	0.12	0.12661185454914942	0.27158429616739405	0.4212182986069656	0.24931891803851947
0.28	0.12	0.12704972143501017	0.2667713616851471	0.40996242461606003	0.24783912474535721
0.36	0.12	0.12441877424486882	0.260907627138795	0.398078362499868	0.24323192608214556
0.44	0.12	0.1218654571299331	0.25397353883451657	0.3872426051763038	0.2364611557430118
0.52	0.12	0.11874236482660608	0.2459774295918061	0.3735351239394291	0.22996804469286716
0.6000000000000001	0.12	0.1134044680719086	0.23695736507675377	0.36072286866225056	0.22142637159744258
0.6799999999999999	0.12	0.10841917247224162	0.22698155052639324	0.3462110909009754	0.21223926676095056
0.76	0.12	0.1023470941854609	0.21614714246690742	0.33003527083485384	0.20216480895339511
