x	low	mean	high	median
0.0125	0.04010168272330071	0.2210218513834667	0.42077363579025884	0.17168711667843536
0.037500000000000006	0.06852742139892214	0.25800813159816366	0.45932833881245544	0.22407905422361238
0.0625	0.11259060315777698	0.30468823450814664	0.5002977840401391	0.286175072154748
0.08750000000000001	0.17522933369953528	0.36268225265305876	0.5469818488539732	0.35965297119684775
0.1125	0.2605113522710283	0.4332740232311992	0.5994395384501877	0.44221167560640584
0.1375	0.3654207894592169	0.51695701998952	0.6596631069470207	0.5308932159254056
0.16250000000000003	0.4867104952135096	0.612902639276269	0.7340604721227459	0.6237851438174778
0.1875	0.6033024772152141	0.7184692142213441	0.8387268442168339	0.7142285400970652
0.21250000000000002	0.6903486248577362	0.8289200310338413	0.9836430192647974	0.8078793523181336
0.2375	0.7463711882403078	0.9375237384378161	1.1484317540426883	0.9096495324767877
0.2625	0.7851390861504537	1.0361467117891037	1.3088368254452227	1.0099329692589936
0.28750000000000003	0.8129683559735942	1.1163156439552895	1.4408423837894402	1.0891332228718762
0.3125	0.8340049538655844	1.170566552193599	1.532715139858279	1.1389769365859195
0.3375	0.8471529108867272	1.1937666262111044	1.5719778189555056	1.1599187709650356
0.36250000000000004	0.8496485874289537	1.1840601086187077	1.546999800648483	1.1474064309739425
0.3875	0.8380382376224286	1.1431767842558604	1.4706113611096279	1.1078855226010684
0.41250000000000003	0.806747761105218	1.0760262811905101	1.3587475422675663	1.0454570890760375
0.4375	0.7516929029038225	0.9897127710501601	1.23492330559182	0.9690437391438127
0.4625	0.6734413725276165	0.8922605748742571	1.115459068180391	0.8829263959617513
0.48750000000000004	0.5702372313986952	0.7913872746195983	1.0056146527598315	0.7960432000219972
0.5125	0.44841684140793536	0.6935939200169372	0.9167547214416919	0.706697263374558
0.5375000000000001	0.33514275379882813	0.6037048011440777	0.8417580850115598	0.6202703303648781
0.5625	0.24800543188785018	0.5248444771135794	0.7755886379325336	0.5345492363440574
0.5875000000000001	0.18088722693967985	0.45873810195253273	0.719462360314845	0.45684168087450894
0.6125	0.13631156556348004	0.4061830713646942	0.6703802095136568	0.3914370274297906
0.6375	0.1097190465162989	0.36755579583156794	0.6314826865875418	0.34033527986837886
0.6625000000000001	0.09395684307758626	0.3432600336419346	0.6005705183553225	0.3095519120425314
0.6875	0.0930034023342215	0.33406474388356633	0.5839473267305305	0.29947563124417187
0.7125000000000001	0.1039195662082701	0.3413020226582235	0.5844178874539049	0.30664789262668596
0.7375	0.1266911178027917	0.3668956745012307	0.6068826408118015	0.33331794071958937
0.7625	0.16869239137362158	0.41317779494880513	0.6584434467562819	0.38284872400440995
0.7875000000000001	0.2318071309658397	0.4824435488421696	0.7358433155826096	0.4527977141760854
0.8125	0.3170053969612179	0.5762163558719572	0.8480744825762034	0.5480167960356975
0.8375000000000001	0.42516732838878024	0.6942649274935717	0.9807484918695233	0.6729868301944751
0.8625	0.5532535185855696	0.833529637326591	1.1176150516166197	0.8268134402810514
0.8875	0.7042185210610057	0.9872477396522734	1.2553890947464288	0.9964413736445892
