name	low	median	high
mu0	0.7618547643696139	0.9251612482777581	1.0294822137337518
scale0	0.12236373517521902	0.18652847326980326	0.3016067351680091
amp1	0.03699710088622784	0.13352288773376497	0.24673445515467846
mu1	-1.8053457025909232	0.09335937514363417	0.8536265547431385
scale1	0.14461373283245837	0.3378104854391362	0.9877980475894653
amp2	0.21854662017678428	0.3612361066070979	0.5039378167180301
mu2	-0.9071174018156171	0.12802278361484584	0.40289425639682763
scale2	0.15660611467863234	0.35262367598194977	0.6739420317434076
