x	y	low	mean	high	median
0.025	0.025	0.22784518369843676	0.35924683516269973	0.49253295972547095	0.34205608124988696
0.07500000000000001	0.025	0.24326520883563066	0.3740913159031603	0.5060100082915573	0.35777871161765035
0.125	0.025	0.25483054930412646	0.38577332314971075	0.5164131992765137	0.370920086689164
0.17500000000000002	0.025	0.2638368858804175	0.39390250563588186	0.5241343695868056	0.3797437373422779
0.225	0.025	0.26841585117103606	0.3981873280734363	0.5281030322562267	0.3852845884823894
0.275	0.025	0.26959654767349117	0.3984525859153422	0.5270974994982848	0.3860504778728452
0.32500000000000007	0.025	0.26652413368979405	0.39465091175565853	0.5230707064502457	0.3823119462176236
0.375	0.025	0.2602954601839016	0.3868672226799855	0.5125506180320936	0.3744491236471123
0.42500000000000004	0.025	0.2500394237814722	0.37531562369040644	0.4991144985356334	0.3629826619533034
0.475	0.025	0.2376450598254333	0.36032891171991516	0.48158390240991844	0.3483336097110445
0.525	0.025	0.22255448823562815	0.34234144751512546	0.46099937473589403	0.33092060987688354
0.5750000000000001	0.025	0.20598246376033078	0.3218667086628193	0.4381806944692456	0.3104250808901758
0.625	0.025	0.18813895351059037	0.2994712461288516	0.41083278777984733	0.2881294827892635
0.675	0.025	0.1690941453279018	0.2757469970605667	0.38165977978354165	0.2645574729038272
0.7250000000000001	0.025	0.1502425838143558	0.25128394008167754	0.3509737526577691	0.23998614839155918
0.775	0.025	0.13187708543670917	0.22664492278784876	0.32028860802465786	0.21561553750052734
0.8250000000000001	0.025	0.11420354507716385	0.20234417428556323	0.28962960630619067	0.19073559304556312
0.875	0.025	0.09729999286960164	0.17883058519946907	0.25910837412623505	0.1677252384710966
0.925	0.025	0.08252856270677777	0.1564763498365818	0.22986482809045208	0.14603787147301847
0.9750000000000001	0.025	0.06897125395749097	0.13557107743268593	0.20182624890353804	0.1256553199530263
1.025	0.025	0.056912583512757214	0.11632104230922674	0.1756307220220761	0.10726985160202854
1.0750000000000002	0.025	0.04609089085421962	0.09885289461904427	0.1513847269822934	0.09011634167263555
1.125	0.025	0.036844091171867904	0.08322091677315659	0.12906510961366557	0.07532104636498509
1.1750000000000003	0.025	0.029157159265264913	0.06941679199646315	0.1092930992457455	0.06202136639002026
1.225	0.025	0.022692343391253905	0.05738084272892491	0.0916866833686625	0.050580905099043706
1.275	0.025	0.017427967197924037	0.04701377885604791	0.07610562222830612	0.040664255657037955
1.3250000000000002	0.025	0.013278731014213122	0.03818814361112075	0.06267651814645539	0.032396810116910243
1.375	0.025	0.009872087718539604	0.030758830960319384	0.05123321003586724	0.02551760768726045
1.4250000000000003	0.025	0.007281632378969858	0.024572246582330193	0.041482578408125075	0.019911909730923244
