xy	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375
1.187500000000000000e+00	6.717928797011443742e-02	1.010765467465674500e-01	1.446277142937726357e-01	1.958878282317505493e-01	2.500341024485865371e-01	2.995523032308350930e-01	3.356592843489094036e-01	3.507824073634089324e-01	3.411946229073866688e-01	3.085374079178915818e-01	2.593646686604902940e-01	2.028715933917966674e-01	1.479418501893028925e-01	1.008729023172194039e-01	6.454536040230096638e-02	3.892391627789187902e-02	2.222596428975135222e-02	1.207616640729230854e-02	6.274640821650630945e-03	3.133233836491363181e-03
1.312500000000000000e+00	3.263596978654111774e-02	5.034604941072855222e-02	7.406946247421446194e-02	1.034506444778040407e-01	1.365691941174936030e-01	1.697207243022826606e-01	1.978328881069053025e-01	2.156258821054560237e-01	2.192281992881434105e-01	2.075826922906292005e-01	1.829308502101796297e-01	1.500754063052705534e-01	1.147667515868805721e-01	8.199363384284441558e-02	5.489739516526426916e-02	3.457765173670418468e-02	2.057847466773601863e-02	1.162684643915619896e-02	6.267275096329646619e-03	3.239058144225157813e-03
1.437500000000000000e+00	1.464686908727852802e-02	2.309215225626140913e-02	3.481372362783034802e-02	4.996632214852964743e-02	6.798219975672388504e-02	8.732988106524838812e-02	1.055330215572289204e-01	1.195847668252807278e-01	1.267293260423151546e-01	1.253555818757789431e-01	1.156042270930255356e-01	9.936836002214513575e-02	7.966197534323045393e-02	5.965853996824262845e-02	4.183997741429151124e-02	2.756994690430924697e-02	1.713658023738607802e-02	1.009225609652292070e-02	5.658404356271866734e-03	3.035059496131257278e-03
1.562500000000000000e+00	6.121575169809753691e-03	9.834152663161298963e-03	1.514511114685981527e-02	2.226432472659753761e-02	3.111392166813323895e-02	4.117259424223805586e-02	5.140387006713378198e-02	6.035416236199164786e-02	6.645673424673374796e-02	6.847628575441100374e-02	6.592610078122322637e-02	5.926168173697309721e-02	4.974379411647288779e-02	3.902845721706847681e-02	2.867540975867597861e-02	1.978301652457677140e-02	1.285943193508369206e-02	7.907773288938034842e-03	4.621019760205942982e-03	2.578296865775696681e-03
1.687500000000000000e+00	2.401361188722147579e-03	3.920172932061116201e-03	6.149510122850298903e-03	9.231465366004453638e-03	1.320885206611368233e-02	1.794637389111108580e-02	2.307106635058516625e-02	2.797306776115273882e-02	3.189858000954286232e-02	3.413125188127312526e-02	3.420789590699423871e-02	3.207953941071863685e-02	2.813940246152308797e-02	2.309882492839334875e-02	1.776694952150035395e-02	1.283205938592202333e-02	8.727434955975313727e-03	5.609531448231106811e-03	3.421366501915762762e-03	1.989103375854192699e-03
1.812500000000000000e+00	8.907896205665168056e-04	1.474132065186922443e-03	2.349318281380905534e-03	3.591408107723259927e-03	5.246144416071019112e-03	7.295940192310435696e-03	9.627162058673447917e-03	1.201499799516765957e-02	1.414297100629762112e-02	1.566443462161323449e-02	1.629398253982579023e-02	1.589675472433296072e-02	1.453679872221371600e-02	1.246020389595729229e-02	1.001889798078927328e-02	7.568835696935975396e-03	5.384645066643201777e-03	3.618404921844122282e-03	2.305120780052643918e-03	1.397932840717968934e-03
1.937500000000000000e+00	3.146593070207329037e-04	5.267154375846888354e-04	8.508354985637089614e-04	1.321244501144414009e-03	1.965122052463508500e-03	2.789602798689005524e-03	3.767121065915523051e-03	4.824662142639280990e-03	5.844141426913920627e-03	6.679353046685191156e-03	7.188804726530963023e-03	7.275288642281070757e-03	6.917022694429147099e-03	6.176392570583640398e-03	5.181527253354525735e-03	4.088404388157963580e-03	3.039497143733551916e-03	2.134456488783359994e-03	1.420306080792459831e-03	8.988828653728112147e-04
2.062500000000000000e+00	1.065133628490130715e-04	1.800112684095918835e-04	2.941404044607122902e-04	4.629725731225943302e-04	6.994630558179796816e-04	1.010947251101566510e-03	1.393411403699015621e-03	1.826198849322381752e-03	2.269753584801729399e-03	2.669006920785976789e-03	2.963453121273976112e-03	3.102022447505401511e-03	3.057879283521155230e-03	2.837175669052146524e-03	2.477751331342157529e-03	2.038083912254413498e-03	1.581079478436001528e-03	1.159101488840216191e-03	8.051603977401383195e-04	5.316891673400536093e-04
2.187500000000000000e+00	3.474600882222615516e-05	5.919437325817079366e-05	9.767336499559720736e-05	1.555320012474448296e-04	2.381946138497016501e-04	3.497245268225778457e-04	4.908024375236845266e-04	6.565543833573274932e-04	8.350537544719031273e-04	1.007505448708161892e-03	1.150831870769084605e-03	1.242527799222766091e-03	1.266508900148545719e-03	1.217863141773892557e-03	1.104532977502368628e-03	9.451266320634059718e-04	7.637119100705516131e-04	5.836668500133771137e-04	4.228070177433809079e-04	2.911242131381748337e-04
2.312500000000000000e+00	1.097621372539870155e-05	1.882665158564111047e-05	3.132618274819000528e-05	5.038634130045490685e-05	7.808362979620698423e-05	1.162329402352403271e-04	1.657300921903612754e-04	2.257616833784459223e-04	2.931160851201790839e-04	3.619327074301942077e-04	4.242090199483430435e-04	4.711808907664988364e-04	4.953288345560254808e-04	4.923963560987840117e-04	4.626618191609562511e-04	4.109262865055153730e-04	3.451952551942335471e-04	2.745713467692127751e-04	2.071467898459875630e-04	1.485731191289360337e-04
2.437500000000000000e+00	3.371560463751823779e-06	5.817218650354183088e-06	9.750720454306247684e-06	1.582224819815221820e-05	2.477547151956472864e-05	3.732858223022430497e-05	5.397427710740210362e-05	7.471672135401526528e-05	9.880544318505225560e-05	1.245668002664424684e-04	1.494482365070395891e-04	1.703533314993614493e-04	1.842486182824628813e-04	1.888945072006674225e-04	1.834570534791016966e-04	1.687631208292306780e-04	1.470880901031954924e-04	1.215547261847855988e-04	9.537139139100145552e-05	7.117215257217077422e-05
