x	low	mean	high	median
0.0125	0.09535843890647303	0.3239495306902045	0.5451686910136468	0.2890756442503144
0.037500000000000006	0.1323063457152002	0.34560376195629416	0.5533328079125112	0.327130034037144
0.0625	0.1788698082078802	0.3758207987929368	0.5654412166901323	0.37026394075322855
0.08750000000000001	0.23749556192952076	0.41562414400941977	0.5867539188994102	0.4183718508832061
0.1125	0.30619360395513495	0.46587364699636835	0.6182500123040897	0.47361413299388844
0.1375	0.38454472540806145	0.5269574239013882	0.6612172711176657	0.5378820608532777
0.16250000000000003	0.46751969014671413	0.5984175363875238	0.7200275357062891	0.6083929913460362
0.1875	0.5482209776104321	0.6785821782987836	0.8055556537593718	0.6797237232099856
0.21250000000000002	0.6158625045106877	0.7643123751858385	0.9238237181555579	0.7520759175827676
0.2375	0.6687984694427158	0.8509821820213336	1.0578355659784895	0.8269404729368683
0.2625	0.7084909885420048	0.9327810219325071	1.1902393225627297	0.9006504486541105
0.28750000000000003	0.7399362427211704	1.003351644742394	1.30366280433528	0.9648749476152343
0.3125	0.7635398477993364	1.0566746719404037	1.3859511600037078	1.0151623428960153
0.3375	0.7807581927074747	1.0880167619688659	1.4253362051392624	1.0491253347863165
0.36250000000000004	0.7899530262699411	1.0947144029384686	1.4241370714527126	1.0597235217251764
0.3875	0.7864632063361523	1.0765941662649445	1.3867145206486207	1.0436736133760385
0.41250000000000003	0.76968213518225	1.0359279294919337	1.317564232066458	1.006681663134175
0.4375	0.7333119286264667	0.9769531266081293	1.2319346284163133	0.9525413281627252
0.4625	0.6777536107575565	0.9051042679961834	1.137123431709069	0.887527945486354
0.48750000000000004	0.6037775152310423	0.8261622597419642	1.046837899331917	0.8173997533009685
0.5125	0.5125872841346739	0.745518106684599	0.9648231493630304	0.7463768350450148
0.5375000000000001	0.41589004091269216	0.667682330614076	0.8944979493961941	0.6764550513028578
0.5625	0.33115043726786314	0.5960838608727389	0.8308078606082746	0.6061445125528141
0.5875000000000001	0.26044541741508453	0.5331258338699297	0.7776058219469998	0.5406668778388688
0.6125	0.20776859467973427	0.4804209468405705	0.7290486488820894	0.4815777889366434
0.6375	0.17359112651576472	0.43911815545202165	0.6904964405789593	0.43029345220740023
0.6625000000000001	0.15328678967918008	0.41024436848663426	0.6615467187659466	0.3911957004985779
0.6875	0.1454364986618459	0.39500306093328763	0.6433223637078463	0.36999211487561956
0.7125000000000001	0.15035838209757074	0.39498302886327724	0.6388099337172585	0.36592714463290277
0.7375	0.16928833382116987	0.4122295399224154	0.6545171904067104	0.3837721637769461
0.7625	0.20545779323481742	0.4491216818779629	0.6944832351827429	0.4197479813292692
0.7875000000000001	0.25969151315790373	0.5079979684423459	0.7591736754220693	0.4791478112234005
0.8125	0.3365512674962895	0.5904967856590994	0.8550432909790375	0.5645687320203352
0.8375000000000001	0.4338125396920832	0.6966453664965352	0.972627807112077	0.6768836983386856
0.8625	0.5525512480308108	0.823841046244192	1.0991841742297843	0.8162869766711021
0.8875	0.688119386531102	0.9659942640191673	1.2311123991731057	0.9737233993649539
0.9125000000000001	0.8396899025057396	1.1131877304313555	1.3712339225812378	1.124870515519631
0.9375	0.9882966244879992	1.252182577199393	1.5116467366214272	1.2544703365139473
0.9625000000000001	1.1056849419414023	1.3679270631911917	1.6343133182797052	1.3626046921451807
0.9875	1.1771142223414457	1.4459167717487962	1.7212241305083016	1.4402164863213036
1.0125000000000002	1.2051821679375545	1.474915332637596	1.749040100581927	1.4742270411142961
1.0375	1.1890057004970451	1.4493178701309968	1.7125396596989049	1.4548975890105256
1.0625	1.1279080266045793	1.3704510965844618	1.608918833221655	1.3803716643739232
1.0875	1.0285643893501732	1.2463854779837398	1.4626506918133408	1.251562772929534
