x	low	mean	high	median
0.0125	9.067053092250354e-124	2.0427323655433217e-09	1.3901849082436631e-13	2.5406982288189193e-25
0.037500000000000006	1.4973118353150599e-117	4.434395992310431e-09	6.356514684909732e-13	4.500766792234638e-24
0.0625	1.4651362768914894e-111	9.525847919776806e-09	2.803693685005689e-12	7.018640560241757e-23
0.08750000000000001	9.988315827350263e-106	2.0248381348754698e-08	1.191827088105032e-11	1.0544297208766457e-21
0.1125	4.0601545631168606e-100	4.258627798141979e-08	4.851195938529639e-11	1.5221413837289997e-20
0.1375	1.4331788694972712e-94	8.861816436500338e-08	1.9102921815354138e-10	1.9824281216732786e-19
0.16250000000000003	3.6569085049382774e-89	1.8244737675659967e-07	7.255264957058323e-10	2.398472554928769e-18
0.1875	6.533080551849735e-84	3.716295490354711e-07	2.6411806629680086e-09	2.694309282148881e-17
0.21250000000000002	7.347820846852428e-79	7.489352667368636e-07	9.381176343357947e-09	2.9076038404574055e-16
0.2375	5.388352812086619e-74	1.4933112183610567e-06	3.1576529155221267e-08	2.9140965406345775e-15
0.2625	2.7641973716225123e-69	2.946077375787368e-06	1.0320765055645607e-07	2.7325271122395532e-14
0.28750000000000003	1.0476962850071934e-64	5.751011374736744e-06	3.2422001481658256e-07	2.3728100307438663e-13
0.3125	2.767886266822059e-60	1.1108835390359345e-05	9.693908994798727e-07	1.885073916678614e-12
0.3375	5.214709635180917e-56	2.123394546017134e-05	2.7909915178359593e-06	1.397708985718581e-11
0.36250000000000004	6.906275099602278e-52	4.0163889263047146e-05	7.786368752737168e-06	9.493840849916206e-11
0.3875	6.473431985526209e-48	7.517538981134261e-05	2.087969326600422e-05	6.167307325841419e-10
0.41250000000000003	4.214478515314417e-44	0.0001392274766034427	5.398009713049322e-05	3.751024136074002e-09
0.4375	1.9326851225346214e-40	0.0002551152496044296	0.0001338118265572055	2.0439453659212772e-08
0.4625	5.484239531441979e-37	0.0004624213130646745	0.0003193818696196936	1.0531278193164366e-07
0.48750000000000004	1.1466722403183749e-33	0.00082895161785779	0.000727119431574528	5.070919545874004e-07
0.5125	1.6736903512477246e-30	0.001469200326182009	0.0016109810237486671	2.2599620447377097e-06
0.5375000000000001	1.7302383052325518e-27	0.0025735593607358162	0.003449850051367674	9.253818359333613e-06
0.5625	1.2476480202425412e-24	0.004453494234454304	0.007011202607707146	3.592404750685267e-05
0.5875000000000001	6.543838121953817e-22	0.007609693176607562	0.013724178638274373	0.00012616237513147954
0.6125	2.394160244323158e-19	0.012832064255797384	0.02573594848205977	0.0004208451867671127
0.6375	5.359800860282489e-17	0.021341978661803866	0.046570577177744224	0.0012855039835651025
0.6625000000000001	1.0233687870675014e-14	0.03498757059886949	0.08125191673344553	0.0036888884255231193
0.6875	1.2555387313855326e-12	0.05650096539304344	0.1352558874021162	0.009785884266552443
0.7125000000000001	1.0901467427698709e-10	0.08982017200104268	0.21821335366712144	0.024185133738677297
0.7375	5.847609628242942e-09	0.1404655385033962	0.3383349045173817	0.055643943600755995
0.7625	2.409815771684052e-07	0.21593818041282825	0.5042437684859709	0.12007484907146086
0.7875000000000001	6.438110396884779e-06	0.3260732370928414	0.7236678898505653	0.2365736980209816
0.8125	0.00012395126781029637	0.48323582568577456	0.9984519301743784	0.4390508206740124
0.8375000000000001	0.0017219857448441084	0.7022108780123979	1.3202156038651383	0.7489077973684678
0.8625	0.017411520808865683	0.9996867112097623	1.6784261432764886	1.193979748172855
0.8875	0.11882076826223283	1.3936040774442258	2.0867498634723223	1.7349403710351097
0.9125000000000001	0.5697532192538045	1.9040965844799105	2.596604721279241	2.258695136589058
0.9375	1.872278928306797	2.5639431274912488	3.312901377141352	2.8084442720066614
0.9625000000000001	2.7049651165765276	3.475000381909897	4.452608846591344	3.435227915049096
0.9875	3.0647262109788764	4.884045752660295	6.6394314982339875	4.0718341785718195
1.0125000000000002	3.131346415537405	6.001570678936518	8.947678331859693	4.26926744706013
1.0375	3.0112865597773415	4.968525864452141	6.8899363296175995	4.028050393786574
1.0625	2.6226929330769817	3.442831104427553	4.399665175057988	3.3459043011815197
1.0875	1.9165201288974625	2.475297258421411	3.2093307277126693	2.6804325361034933
1.1125	0.5853993812223183	1.7988275064572583	2.4519852554072346	2.1036286383713927
1.1375000000000002	0.12107172265525391	1.2892920966711294	1.9158682163629195	1.587528422915082
1.1625	0.01831437659017372	0.9058053416879488	1.5035746407364854	1.0784723011843176
1.1875	0.0017331111979362868	0.6231243770973985	1.1538502051599449	0.6722361415792204
1.2125000000000001	0.00012490096383088934	0.4199269856522493	0.8548486502480539	0.38623542993171783
1.2375	6.504268369312863e-06	0.2774764020756798	0.6072891951662025	0.20443606403748374
1.2625000000000002	2.455508756927165e-07	0.17994714700970374	0.4137878678205661	0.10135080455606378
1.2875	5.700666240677325e-09	0.11463428260233914	0.2725897044357718	0.04706835621026455
1.3125	9.822071794566228e-11	0.07179363568523638	0.17195064354760214	0.01984752225391205
1.3375000000000001	1.1438160201394e-12	0.04423709940132498	0.10427739206494274	0.00791204402516944
1.3625	9.675603340902495e-15	0.02683668055063393	0.06104277911289776	0.0029340536145713433
1.3875000000000002	5.605520846373566e-17	0.0160403678874088	0.03441911122260331	0.0010153988142685498
1.4125	2.184020565055716e-19	0.009452268542274178	0.018735593894314798	0.00032282873130014847
1.4375	6.698888193369382e-22	0.005495106433063195	0.00976034091638724	9.593308058872523e-05
1.4625000000000001	1.2078849585456763e-24	0.003153571000332901	0.004896311980146987	2.674257029097674e-05
