x	y	low	mean	high	median
0.025	0.025	0.2368047844482177	0.36322439929918465	0.49030849963239864	0.3496751250843148
0.07500000000000001	0.025	0.2526345134390168	0.3784363557366853	0.505734776016959	0.3654291715276432
0.125	0.025	0.2638803025137196	0.3904913534047844	0.5170691082799337	0.377899653898043
0.17500000000000002	0.025	0.2732589172246965	0.3989917714521898	0.5250092065378502	0.38730669834608694
0.225	0.025	0.27803790944655893	0.4036372498927999	0.5296447818776095	0.3935292184276172
0.275	0.025	0.2791777839853883	0.4042425671168541	0.5292072130557625	0.3934287407479371
0.32500000000000007	0.025	0.27631176296621085	0.4007496773410967	0.524220200342041	0.3909816875761806
0.375	0.025	0.27008838174976013	0.39323280948225925	0.5154848851284125	0.3833330674281599
0.42500000000000004	0.025	0.26082424468497145	0.38189607656962354	0.5028688062746646	0.37175558992245655
0.475	0.025	0.24881521423773312	0.3670636661757684	0.4846162614243466	0.35594143190894106
0.525	0.025	0.233364351898954	0.3491633083473362	0.4647160737058614	0.3382773150265826
0.5750000000000001	0.025	0.21599062511551131	0.3287042768027195	0.4410497586223261	0.3181264478815076
0.625	0.025	0.1978192052859722	0.30625160851991445	0.4135852054979993	0.29574727623144736
0.675	0.025	0.17891291078015775	0.2823984804098441	0.38486418722437793	0.27194839750226085
0.7250000000000001	0.025	0.15960680086027737	0.2577387373632232	0.3539717914397277	0.2475358244306809
0.775	0.025	0.14051662876264714	0.23284142738768704	0.3236550797771367	0.2222876304032201
0.8250000000000001	0.025	0.12260931193892616	0.20822889475400735	0.29309275261929335	0.19763629490279347
0.875	0.025	0.10559547656074607	0.18435955752043243	0.2623443255274226	0.1746619467161964
0.925	0.025	0.08950672819487612	0.16161600850394645	0.23276223716742317	0.15247075225561318
0.9750000000000001	0.025	0.0750806045553123	0.14029858736365466	0.20520407401321494	0.13141853014462465
1.025	0.025	0.061885015805988625	0.12062412811231232	0.17882343706992565	0.11197633180738388
1.0750000000000002	0.025	0.05053592985040321	0.10272923061549258	0.15447117220727316	0.09468982761146255
1.125	0.025	0.04087946826931024	0.08667715999071231	0.13203479953901615	0.07894954963007979
1.1750000000000003	0.025	0.03258169785342814	0.07246735124809216	0.11195067563234806	0.06539814041013965
1.225	0.025	0.025652642121332503	0.060046480361534385	0.0939528532725854	0.053316067027706235
1.275	0.025	0.019846429802482017	0.049320138592992835	0.07846302348752515	0.04322812347537054
1.3250000000000002	0.025	0.015126561908933448	0.0401642891592225	0.06497370160899577	0.03450217635636663
1.375	0.025	0.01142501480386858	0.03243586698863932	0.05319225354912838	0.027227108892705514
1.4250000000000003	0.025	0.008545207512603764	0.025982077772084226	0.04325441062126568	0.021314290453788208
1.475	0.025	0.006278125443699379	0.02064814048684178	0.03489625974015985	0.016559395476917847
1.525	0.025	0.004589263686373388	0.01628338256814243	0.027936559154662092	0.012633343972761946
1.5750000000000002	0.025	0.003283167685664683	0.012745729553921633	0.022219696760572036	0.009569085988698925
1.625	0.025	0.0023171265269218634	0.009904727605110256	0.017490868623203377	0.007164910571007917
1.6750000000000003	0.025	0.0016119854534612172	0.007643298634442261	0.013682581954509925	0.005303127998866406
1.725	0.025	0.0011137629595399392	0.0058584579209197025	0.010618900690159288	0.003885948029715552
1.775	0.025	0.0007576573355438732	0.004461228992173531	0.008120056736553846	0.002818247956310734
1.8250000000000002	0.025	0.0005001065947036223	0.0033759768837698222	0.006164385555496435	0.0020186575154796634
1.875	0.025	0.00032650041660027784	0.0025393550993308422	0.004674357149275978	0.0014309611497058826
1.9250000000000003	0.025	0.00021327616056474117	0.0018990293607383834	0.0035088672906375923	0.0010086107385177808
1.975	0.025	0.0001359783128229956	0.0014123070835061514	0.002623938804085593	0.000701710027920146
2.0250000000000004	0.025	8.554250934269653e-05	0.0010447687368992302	0.0019326355568228648	0.0004812309655430687
2.075	0.025	5.344182509287559e-05	0.000768967986122547	0.0014115689562051554	0.00032637574283649854
2.125	0.025	3.255868977684122e-05	0.0005632429067196313	0.0010242456569250012	0.00021890970389883946
2.175	0.025	1.978068480465202e-05	0.0004106609775283589	0.000740542207302663	0.00014549780777698375
2.225	0.025	1.1891808300489533e-05	0.00029810581847330324	0.0005241709782127295	9.563501725310262e-05
2.2750000000000004	0.025	6.979572087375419e-06	0.0002155032196321358	0.0003683980425203033	6.23184677073177e-05
2.325	0.025	4.054745948504086e-06	0.0001551772085601293	0.0002584781349299291	3.997473925531197e-05
2.375	0.025	2.3161252485124078e-06	0.00011132297313000575	0.0001796767637658735	2.551237037020595e-05
2.4250000000000003	0.025	1.3143379016710873e-06	7.958168093656359e-05	0.00012353017745531005	1.6061684482513198e-05
2.475	0.025	7.338585084379096e-07	5.670198257215959e-05	8.389575204222292e-05	1.0074994170446454e-05
0.025	0.07500000000000001	0.27763550923526936	0.407301375733909	0.5367466435540027	0.3952785403125356
0.07500000000000001	0.07500000000000001	0.29841404406967154	0.42681455607854496	0.5563518604384411	0.41616897114081636
0.125	0.07500000000000001	0.3159383725401277	0.4429550212769101	0.5714692721723117	0.43328519765392715
0.17500000000000002	0.07500000000000001	0.3283699464110922	0.4552036943883385	0.5818996097725556	0.4458577267915069
0.225	0.07500000000000001	0.3373925181010226	0.4631417825335716	0.589204871992479	0.4548003861548966
0.275	0.07500000000000001	0.3419211020473119	0.46647502715009115	0.5921020098041059	0.4588656323011333
0.32500000000000007	0.07500000000000001	0.34120994576191244	0.46505195912423797	0.5894916029658617	0.45761791571706845
0.375	0.07500000000000001	0.33549107151904234	0.45887454942126404	0.5826632090518493	0.45223134196404396
