x	y	low	mean	high	median
0.025	0.025	0.18893591217548483	0.3686088723383337	0.5502489638191335	0.34395779146867567
0.07500000000000001	0.025	0.175815172173529	0.35694699989500306	0.5372261273722438	0.3332542237445616
0.125	0.025	0.15150365636063498	0.3347764853214964	0.5141523882634946	0.31151870035725326
0.17500000000000002	0.025	0.1264561984112707	0.3046319165951453	0.479810647039521	0.28191821654512217
0.225	0.025	0.09791649762490269	0.2694900085852699	0.43735143757374206	0.24777321637389818
0.275	0.025	0.06982118729021675	0.2322381314331557	0.39020984826921845	0.20833968343057643
0.32500000000000007	0.025	0.047716603145738654	0.19531898705275977	0.3387718607926774	0.16819882954072288
0.375	0.025	0.030852212328106608	0.16056948279870126	0.28885330651192775	0.13113152185610258
0.42500000000000004	0.025	0.019034413321281377	0.12920307425538266	0.23955306532692205	0.09963805962769161
0.475	0.025	0.011011969697988119	0.1018762550104438	0.19441969380664187	0.07241557832317291
0.525	0.025	0.005899267832510909	0.07879532824993836	0.15524537311870187	0.0512492932278457
0.5750000000000001	0.025	0.003068720136501994	0.05983461779717353	0.12064108276880459	0.03522488124849564
0.625	0.025	0.0014728042944962556	0.04464821697816448	0.09069268699893117	0.023338051204350098
0.675	0.025	0.0006603739041754547	0.03276565105561817	0.06686407134896688	0.014848057906312294
0.7250000000000001	0.025	0.00026881974250518885	0.02366749404506575	0.04795899300220706	0.009083813533513918
0.775	0.025	0.00010166996404305462	0.01684035472462398	0.033764611000032314	0.005349628335314805
0.8250000000000001	0.025	3.818834041057874e-05	0.01181272980974862	0.02311394739317968	0.0030562827736520873
0.875	0.025	1.3271844804048879e-05	0.008174648029755578	0.015419120728890463	0.001699843192099463
0.925	0.025	4.50263039162395e-06	0.005584841497375035	0.010059866428630944	0.0009016958625522463
0.9750000000000001	0.025	1.4263603001506575e-06	0.003769314544450115	0.006486670208073348	0.0004729206430308371
1.025	0.025	4.3477647497394744e-07	0.002514751243432113	0.0040182820013324305	0.0002328447763459349
1.0750000000000002	0.025	1.2050441332102064e-07	0.0016594598392163722	0.0023954189550408978	0.00011023561541865223
1.125	0.025	2.970823012883869e-08	0.00108373799763348	0.0014220625551533543	5.070270103154796e-05
1.1750000000000003	0.025	7.483642862787424e-09	0.0007008186518800546	0.0008251027041609575	2.2597831825612918e-05
1.225	0.025	1.7650451103702479e-09	0.0004489957110099249	0.0004689467890498805	9.567997883791574e-06
1.275	0.025	3.994202160702703e-10	0.00028514177937071015	0.0002533489038277402	3.900228996428656e-06
1.3250000000000002	0.025	8.337789455743987e-11	0.00017959161999220837	0.00013569134470774126	1.5600628841006997e-06
1.375	0.025	1.6505632255458003e-11	0.0001122384238452181	7.267753846419169e-05	5.972139203260079e-07
1.4250000000000003	0.025	3.092593234179402e-12	6.963891424503281e-05	3.723060340965519e-05	2.1838793269372607e-07
1.475	0.025	5.323643956250077e-13	4.291848043460769e-05	1.8361807306037114e-05	7.802594602629361e-08
1.525	0.025	8.65586972059398e-14	2.628747514050832e-05	8.840952725840806e-06	2.7198725835361435e-08
1.5750000000000002	0.025	1.3551055617518542e-14	1.6010305645533118e-05	4.228268232529816e-06	9.094364054337867e-09
1.625	0.025	1.974097657928921e-15	9.701390739411309e-06	1.9879439391995943e-06	2.8852315066264794e-09
1.6750000000000003	0.025	2.843658743731012e-16	5.851826931575597e-06	8.898689170139936e-07	8.979845934957236e-10
1.725	0.025	3.664348122886074e-17	3.515693874292388e-06	3.8937161783226386e-07	2.7573228994897444e-10
1.775	0.025	4.533826635159565e-18	2.104880214739456e-06	1.6671435218420828e-07	7.831604692831864e-11
1.8250000000000002	0.025	5.353417053032826e-19	1.2565088624711906e-06	7.125626758959039e-08	2.1975483868517653e-11
1.875	0.025	5.767543292551066e-20	7.4822919378429e-07	2.9547479409158283e-08	5.76426907620298e-12
1.9250000000000003	0.025	5.823000229499937e-21	4.446522304847356e-07	1.1818954316257515e-08	1.4978505676282248e-12
1.975	0.025	6.073543578124682e-22	2.638019390116054e-07	4.6155861539711e-09	3.732062598252466e-13
2.0250000000000004	0.025	5.700290224385918e-23	1.562874413380368e-07	1.7679876490155321e-09	9.035364979776421e-14
2.075	0.025	4.953492726723279e-24	9.247655463295856e-08	6.49055406965714e-10	2.1137512169183053e-14
2.125	0.025	4.095786306849493e-25	5.4654437316801894e-08	2.2940712022039323e-10	4.5786682362773e-15
2.175	0.025	3.163231500641687e-26	3.226119830782673e-08	8.245548771757345e-11	9.90387270589424e-16
2.225	0.025	2.1931252515551184e-27	1.9016181556763165e-08	2.8350530274219995e-11	2.1340382391583888e-16
2.2750000000000004	0.025	1.4429901204237187e-28	1.1190140897819916e-08	9.704799916259115e-12	4.265861584455234e-17
2.325	0.025	8.64978691715571e-30	6.571433057717918e-09	3.1753371170197933e-12	8.490913804046259e-18
2.375	0.025	5.512012252257902e-31	3.84953788773458e-09	1.018694311563535e-12	1.6286294560927916e-18
2.4250000000000003	0.025	3.0085670389468535e-32	2.2483814598077665e-09	3.231636264231074e-13	2.9449298030704845e-19
2.475	0.025	1.546126766792929e-33	1.3086360827385535e-09	9.814913102057159e-14	5.178276049839619e-20
0.025	0.07500000000000001	0.27267434513876554	0.4745324802240505	0.6730880686900671	0.4520150571662853
0.07500000000000001	0.07500000000000001	0.2703517439525207	0.47335541309377616	0.6760182813479831	0.4515561181009162
0.125	0.07500000000000001	0.25185423735642787	0.4562912647679191	0.6617927427832577	0.4370330839067764
0.17500000000000002	0.07500000000000001	0.21910629247248892	0.4255962316474288	0.6289174079500894	0.4072894607044328
0.225	0.07500000000000001	0.18105027863971285	0.3848438781070139	0.5832324553851375	0.3672170210040343
0.275	0.07500000000000001	0.14060265205913053	0.3381104941955488	0.5300171103181618	0.3214981869402842
0.32500000000000007	0.07500000000000001	0.10117969644465906	0.2892465587246317	0.4698736038613773	0.2685428890207818
0.375	0.07500000000000001	0.06920905899285655	0.24141659546150573	0.40586457296783085	0.2174151771226071
0.42500000000000004	0.07500000000000001	0.04473753790570338	0.1969175834973914	0.34476146868158325	0.16975234445954293
0.475	0.07500000000000001	0.027746941050068686	0.15719269768205282	0.28601277188425434	0.1281487036795434
0.525	0.07500000000000001	0.015895892986760043	0.12295045393124406	0.2307796739432662	0.09324509953098654
0.5750000000000001	0.07500000000000001	0.008597283101211434	0.09432622613523603	0.184337397281258	0.0659140106832873
0.625	0.07500000000000001	0.0044213940845562755	0.07104834692348715	0.14195124927442415	0.04520634465749116
0.675	0.07500000000000001	0.0021244079727861685	0.05258805769796192	0.10644327324386889	0.029869212866060098
0.7250000000000001	0.07500000000000001	0.0009460257232870423	0.038283498525864185	0.07834034634834969	0.018864455041993126
0.775	0.07500000000000001	0.00037895734994361084	0.027434488044810565	0.05629071824871848	0.011492765627752893
0.8250000000000001	0.07500000000000001	0.0001491467962444796	0.019368696598380027	0.039449616006785954	0.006803197839708548
0.875	0.07500000000000001	5.5378003895583865e-05	0.01348233416640204	0.02681079172013257	0.003911071886620689
0.925	0.07500000000000001	1.9814696590279288e-05	0.009260125866713846	0.017929562055266312	0.002164097423207235
0.9750000000000001	0.07500000000000001	6.453941769236418e-06	0.0062800620096988965	0.011668174133012348	0.0011506717806135465
1.025	0.07500000000000001	2.092239520758522e-06	0.004208205169937799	0.007403689268266168	0.0005860162113551504
1.0750000000000002	0.07500000000000001	6.200163895556918e-07	0.002787985137276059	0.004563548467010795	0.0002885832615202914
1.125	0.07500000000000001	1.6934807858212695e-07	0.0018272801480956067	0.002746869645236026	0.00013640626542117185
1.1750000000000003	0.07500000000000001	4.388952352052737e-08	0.0011854673339418314	0.0016389207036032034	6.230768880381033e-05
1.225	0.07500000000000001	1.1101734691691436e-08	0.0007616977480559491	0.0009418319600051923	2.7496927123640378e-05
1.275	0.07500000000000001	2.5474895439350076e-09	0.00048497060529479355	0.0005252692942417015	1.1802080534997755e-05
1.3250000000000002	0.07500000000000001	5.822835084130823e-10	0.0003061349125642999	0.0002896306608728168	4.790637199853198e-06
1.375	0.07500000000000001	1.212072363327511e-10	0.00019168834273684924	0.00015526912232494394	1.8942386806309804e-06
1.4250000000000003	0.07500000000000001	2.4434749099164917e-11	0.00011911922161788958	8.097815894652819e-05	7.20419248011545e-07
1.475	0.07500000000000001	4.4706527479139964e-12	7.350008013341993e-05	4.10924221019264e-05	2.695970582551556e-07
1.525	0.07500000000000001	7.631579638894273e-13	4.505364528142454e-05	2.075157921255632e-05	9.645532365427298e-08
1.5750000000000002	0.07500000000000001	1.2961447693242437e-13	2.7448918840722105e-05	1.0084947495218063e-05	3.307456457417582e-08
1.625	0.07500000000000001	2.0437792153651322e-14	1.6629984412130644e-05	4.722945115493709e-06	1.1065305944755514e-08
1.6750000000000003	0.07500000000000001	2.8286008132504462e-15	1.0024174719360025e-05	2.177722123698532e-06	3.5510026555786238e-09
1.725	0.07500000000000001	4.204738101282882e-16	6.014702197342962e-06	9.836264129309064e-07	1.1088673797019913e-09
1.775	0.07500000000000001	5.3853309316638676e-17	3.594217330796194e-06	4.3374412365013934e-07	3.3061099997944763e-10
