xy	0.025	0.07500000000000001	0.125	0.17500000000000002	0.225	0.275	0.32500000000000007	0.375	0.42500000000000004	0.475	0.525	0.5750000000000001	0.625	0.675	0.7250000000000001	0.775	0.8250000000000001	0.875	0.925	0.9750000000000001	1.025	1.0750000000000002	1.125	1.1750000000000003	1.225	1.275	1.3250000000000002	1.375	1.4250000000000003	1.475	1.525	1.5750000000000002	1.625	1.6750000000000003	1.725	1.775	1.8250000000000002	1.875	1.9250000000000003	1.975	2.0250000000000004	2.075	2.125	2.175	2.225	2.2750000000000004	2.325	2.375	2.4250000000000003	2.475
2.500000000000000139e-02	3.632243992991846526e-01	3.784363557366853259e-01	3.904913534047844137e-01	3.989917714521897807e-01	4.036372498927999208e-01	4.042425671168540791e-01	4.007496773410966773e-01	3.932328094822592490e-01	3.818960765696235438e-01	3.670636661757684105e-01	3.491633083473362209e-01	3.287042768027195194e-01	3.062516085199144533e-01	2.823984804098441104e-01	2.577387373632232248e-01	2.328414273876870388e-01	2.082288947540073543e-01	1.843595575204324266e-01	1.616160085039464456e-01	1.402985873636546643e-01	1.206241281123123232e-01	1.027292306154925783e-01	8.667715999071230748e-02	7.246735124809215722e-02	6.004648036153438506e-02	4.932013859299283487e-02	4.016428915922250209e-02	3.243586698863931694e-02	2.598207777208422567e-02	2.064814048684178102e-02	1.628338256814243143e-02	1.274572955392163330e-02	9.904727605110255628e-03	7.643298634442260639e-03	5.858457920919702550e-03	4.461228992173531076e-03	3.375976883769822232e-03	2.539355099330842247e-03	1.899029360738383387e-03	1.412307083506151445e-03	1.044768736899230176e-03	7.689679861225469674e-04	5.632429067196312745e-04	4.106609775283589061e-04	2.981058184733032445e-04	2.155032196321358018e-04	1.551772085601293126e-04	1.113229731300057515e-04	7.958168093656358712e-05	5.670198257215959298e-05
7.500000000000001110e-02	4.073013757339090102e-01	4.268145560785449599e-01	4.429550212769101103e-01	4.552036943883385200e-01	4.631417825335715777e-01	4.664750271500911483e-01	4.650519591242379680e-01	4.588745494212640441e-01	4.481002250657720731e-01	4.330349283467822552e-01	4.141176565937297882e-01	3.918976441036193248e-01	3.670059533724485679e-01	3.401236618826919411e-01	3.119490209215173837e-01	2.831659127284464894e-01	2.544156613578054116e-01	2.262738071411773688e-01	1.992328986158774518e-01	1.736917606455709306e-01	1.499511312889123260e-01	1.282150787122539048e-01	1.085972510660965229e-01	9.113079446916488857e-02	7.578069558430761132e-02	6.245734865699457961e-02	5.103028480403225958e-02	4.134120136771990417e-02	3.321565899140557776e-02	2.647304542305808223e-02	2.093461602855262171e-02	1.642959712218342375e-02	1.279947222165145511e-02	9.900662068054988038e-03	7.605860181482427054e-03	5.804303256593546997e-03	4.401247657653791293e-03	3.316897633179363616e-03	2.484994902286861030e-03	1.851238986390954001e-03	1.371667621450081741e-03	1.011089883102715475e-03	7.416330980540688849e-04	5.414389709520529056e-04	3.935246351742432481e-04	2.848100438932790182e-04	2.053034772202600496e-04	1.474310627778273482e-04	1.054932095569737849e-04	7.522994095541684940e-05
1.250000000000000000e-01	4.498636845695679343e-01	4.741661235319897805e-01	4.949695638903675032e-01	5.116216654183070034e-01	5.235684456925258079e-01	5.303855324580040165e-01	5.318036538302995941e-01	5.277261811536052560e-01	5.182371104603382683e-01	5.035986339573879089e-01	4.842383319575764289e-01	4.607269087228904603e-01	4.337481989822134509e-01	4.040637927413945341e-01	3.724749966051217331e-01	3.397849367933245546e-01	3.067634170469725752e-01	2.741167137523109476e-01	2.424638881264905010e-01	2.123205037741807966e-01	1.840899421382422574e-01	1.580618833553938674e-01	1.344170221335107551e-01	1.132367503093462818e-01	9.451636845024434519e-02	7.818037591209114900e-02	6.409850430084719497e-02	5.210136652841057536e-02	4.199485336253244022e-02	3.357268520007533619e-02	2.662678901269634191e-02	2.095539784087645241e-02	1.636895054213257164e-02	1.269399841260879756e-02	9.775404807388973077e-03	7.477160348894857506e-03	5.682138518473573742e-03	4.291093925399200142e-03	3.221167416109015341e-03	2.404116223030244859e-03	1.784439674162525795e-03	1.317525943298510863e-03	9.679056405872898342e-04	7.076650899197291147e-04	5.150462442411542262e-04	3.732409693781125006e-04	2.693740673845680992e-04	1.936608935319203959e-04	1.387206900008191223e-04	9.902482762029325377e-05
1.750000000000000167e-01	4.892082974428159092e-01	5.186611544509313054e-01	5.446011024552447344e-01	5.662362187735143770e-01	5.828650839554712082e-01	5.939152859103868920e-01	5.989768657405643015e-01	5.978279150962007016e-01	5.904500468279123560e-01	5.770322391001188045e-01	5.579625204543107175e-01	5.338080124283255401e-01	5.052848554013285032e-01	4.732203938400867393e-01	4.385105917936165110e-01	4.020759266040563884e-01	3.648189504076830847e-01	3.275863415818183189e-01	2.911376561970674404e-01	2.561222227650236105e-01	2.230648025727157424e-01	1.923598583142900054e-01	1.642736137806798391e-01	1.389525995962323512e-01	1.164370881801295721e-01	9.667772196661011952e-02	7.955370742217483804e-02	6.489114423949961241e-02	5.248033859537319656e-02	4.209126657509325298e-02	3.348666990153206097e-02	2.643255138951235150e-02	2.070607301549851412e-02	1.610103611944014787e-02	1.243124040563642688e-02	9.532081609314978221e-03	7.260766275707498593e-03	5.495507070101696319e-03	4.134024407558502603e-03	3.091629799143851606e-03	2.299111167185742630e-03	1.700586424055554585e-03	1.251442775012805413e-03	9.164376993034220077e-04	6.680042188143679206e-04	4.847777296586988963e-04	3.503435683281017326e-04	2.521924933877322953e-04	1.808641551301595405e-04	1.292552072740239756e-04
2.250000000000000056e-01	5.235936554876799987e-01	5.583822929034801819e-01	5.897739499479817127e-01	6.168379334542497539e-01	6.387196882271920506e-01	6.546863103516201710e-01	6.641682237087731533e-01	6.667936441061473873e-01	6.624128497301111640e-01	6.511100097810605947e-01	6.332013295295850774e-01	6.092194424614568726e-01	5.798851840905898669e-01	5.460689750483951332e-01	5.087448945928924049e-01	4.689410443538397089e-01	4.276899375283148563e-01	3.859824049781455657e-01	3.447279399675360900e-01	3.047235987640125598e-01	2.666326476285552083e-01	2.309732137062189272e-01	1.981163604270635148e-01	1.682923438265785943e-01	1.416033588115710173e-01	1.180408648094378316e-01	9.750557067219052521e-02	7.982832039706296012e-02	6.479040364490165627e-02	5.214216480108694457e-02	4.161915249493486346e-02	3.295539853217455128e-02	2.589371342929831440e-02	2.019311961562004348e-02	1.563370807493279224e-02	1.201930327918774091e-02	9.178363882078582198e-03	6.963544927525667713e-03	5.250314196329678926e-03	3.934962825608800258e-03	2.932288693862073175e-03	2.173168142351531232e-03	1.602172888958469568e-03	1.175337817082750674e-03	8.581432570492687111e-04	6.237426686740558425e-04	4.514426399983677567e-04	3.254256800608823995e-04	2.336960182671857038e-04	1.672231271147738474e-04
2.750000000000000222e-01	5.513662606752562922e-01	5.914587986424194588e-01	6.284093534900295763e-01	6.611575507572502453e-01	6.886982489093472770e-01	7.101332572113390196e-01	7.247209508197056671e-01	7.319198990077309119e-01	7.314228394698586433e-01	7.231779524584176500e-01	7.073953686466906143e-01	6.845380866236497885e-01	6.552978408840193225e-01	6.205577882714117255e-01	5.813450114999801910e-01	5.387766406429657096e-01	4.940037817963651157e-01	4.481573890933230886e-01	4.022997541096758334e-01	3.573844989441289366e-01	3.142269643533923129e-01	2.734858153006772818e-01	2.356556701146647892e-01	2.010696999730348655e-01	1.699105121507270277e-01	1.422272544959576057e-01	1.179567549217492989e-01	9.694660454782770553e-02	7.897835400762913405e-02	6.378935881723701851e-02	5.109222245239367077e-02	4.059119420422922786e-02	3.199524490461953113e-02	2.502784317292167798e-02	1.943367709228171689e-02	1.498271123498366546e-02	1.147204464084923374e-02	8.726054343599605814e-03	6.595285900366024134e-03	4.954501434612494475e-03	3.700229581170262714e-03	2.748090559946860054e-03	2.030100796473305672e-03	1.492099848591699066e-03	1.091390470323643121e-03	7.946413071782971321e-04	5.760706199170789656e-04	4.159074680305509752e-04	2.991124575408452501e-04	2.143318698788101290e-04
3.250000000000000666e-01	5.710943138160629040e-01	6.162137213344246467e-01	6.585840281379146122e-01	6.970329407690440959e-01	7.304165787648539965e-01	7.576760241030586762e-01	7.778939476163819755e-01	7.903470552722512421e-01	7.945500842185981849e-01	7.902875182239201823e-01	7.776300701572784746e-01	7.569342184904874760e-01	7.288245530881554135e-01	6.941602125053712991e-01	6.539880974513253564e-01	6.094866550550506190e-01	5.619047192509643018e-01	5.125000969623579872e-01	4.624823086467394484e-01	4.129631902400794363e-01	3.649180567120889340e-01	3.191589593133144498e-01	2.763203881763416914e-01	2.368567113966427717e-01	2.010498000221754844e-01	1.690247224927399483e-01	1.407711160619981028e-01	1.161678335145615165e-01	9.500867097819645779e-02	7.702734180356408944e-02	6.192030397079940213e-02	4.936651197688717019e-02	3.904359873099771949e-02	3.064036412069808674e-02	2.386573568190152039e-02	1.845456793871210963e-02	1.417076570535538878e-02	1.080826510592301955e-02	8.190399944725335404e-03	6.168136768917415261e-03	4.617594657021678421e-03	3.437188106369087025e-03	2.544653023531120647e-03	1.874143357041329434e-03	1.373523266508437255e-03	1.001928633218693212e-03	7.276323183889903861e-04	5.262189418685325575e-04	3.790555650437880670e-04	2.720327550377356352e-04
3.750000000000000000e-01	5.816932773512658583e-01	6.313081348649235425e-01	6.786919577206336207e-01	7.225864446134258046e-01	7.617302664454200789e-01	7.949185753116798647e-01	8.210650870619337072e-01	8.392622935129078199e-01	8.488350798440775780e-01	8.493832201500798318e-01	8.408089219663699154e-01	8.233267427020222184e-01	7.974546937580921924e-01	7.639870138946635025e-01	7.239507337529954567e-01	6.785495694892668128e-01	6.290997068238963763e-01	5.769625553450011823e-01	5.234795265636985606e-01	4.699133530040859319e-01	4.173995197638875054e-01	3.669101700214075779e-01	3.192315370336470948e-01	2.749547059283461992e-01	2.344784493512914736e-01	1.980220994257403666e-01	1.656459540030200961e-01	1.372765620373694040e-01	1.127343491890084592e-01	9.176136514520925880e-02	7.404738341708519411e-02	5.925308923927962573e-02	4.702958914850435129e-02	3.703392021925842881e-02	2.894059871424720098e-02	2.244951438678436176e-02	1.729064859398292756e-02	1.322618203242198476e-02	1.005057719055847502e-02	7.589189580673632966e-03	5.695898037724942548e-03	4.250163187024725946e-03	3.153836766511480729e-03	2.327961617380859896e-03	1.709728422090655382e-03	1.249693586662163798e-03	9.093138969481709280e-04	6.588171628505438320e-04	4.754025673860254645e-04	3.417480024957947034e-04
4.250000000000000444e-01	5.825276672002965839e-01	6.358648228922094692e-01	6.875902566188218934e-01	7.363922358043133443e-01	7.809218149986417723e-01	8.198530775598954490e-01	8.519485840297112977e-01	8.761256164772172061e-01	8.915182448212591870e-01	8.975301520353878848e-01	8.938736029082225976e-01	8.805909186714199199e-01	8.580562444993646842e-01	8.269571169987666170e-01	7.882571536345387431e-01	7.431428754755665667e-01	6.929590333037555228e-01	6.391376764792977561e-01	5.831264962059223844e-01	5.263216840736807400e-01	4.700097456647629457e-01	4.153215325603576424e-01	3.632003760911707291e-01	3.143848023036562855e-01	2.694050403806552696e-01	2.285915271845531394e-01	1.920929290614556695e-01	1.599008668644994469e-01	1.318785143708066931e-01	1.077904839946231957e-01	8.733183882767660278e-02	7.015459438043959717e-02	5.589062217269537280e-02	4.417038081204735511e-02	3.463733738034029813e-02	2.695828062033155809e-02	2.082996177812901015e-02	1.598263572019575224e-02	1.218112895553938313e-02	9.224051352478107937e-03	6.941714257130172927e-03	5.193237351269371083e-03	3.863234815262339087e-03	2.858379417491903763e-03	2.104058643189219129e-03	1.541264322905085138e-03	1.123798295691906361e-03	8.158314634796122629e-04	5.898209753852946824e-04	4.247683755191071931e-04
